Time,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.12 16:14:54,13.534836,-39.085293,-34.05345,-0.22614975,0.71405524,9.682848,-0.02326162,0.03486501,-0.003008495,-0.073591098,0.023351461,-2.80546999,1013.6541
2021.02.12 16:14:54,13.794754,-38.6509,-34.32344,-0.1478207,0.8047622,9.584564,-0.04452939,0.059990264,0.034445297,-0.083757997,0.015421565,-2.785188913,1013.6541
2021.02.12 16:14:55,13.933533,-38.26482,-33.59783,-0.13834035,0.8041796,9.584067,-0.044293713,0.01360371,0.028374402,-0.083703205,0.014433406,-2.77767539,1013.6541
2021.02.12 16:14:55,13.738663,-38.550068,-33.220566,-0.11758322,0.81508833,9.803199,-0.08410149,0.009640737,0.04334376,-0.082948387,0.011993797,-2.783562899,1013.6538
2021.02.12 16:14:55,13.630936,-37.614616,-33.735695,-0.1909451,0.7937235,9.773631,-0.06289661,0.0265252,0.04910512,-0.081017487,0.019534277,-2.784289837,1013.6537
2021.02.12 16:14:55,12.536346,-38.42046,-33.82502,-0.24006219,0.6954889,9.670878,-0.050245147,-0.051745757,0.1263741,-0.071770169,0.024818106,-2.826506138,1013.65344
2021.02.12 16:14:55,11.7508545,-38.11686,-35.32112,-0.10631096,0.8280365,9.713894,0.028328883,-0.093656525,0.14643908,-0.085031845,0.010943781,-2.827391386,1013.65344
2021.02.12 16:14:55,11.823677,-38.648945,-34.50441,-0.42070794,1.0529684,9.605321,0.033571944,-0.08165962,0.05309166,-0.109083697,0.04377149,-2.85227108,1013.65344
2021.02.12 16:14:55,12.8316345,-38.445415,-34.225754,-0.49332142,1.3844547,9.387675,0.008090646,0.01151534,0.07652856,-0.146221474,0.052501611,-2.818964481,1013.65344
2021.02.12 16:14:55,11.538055,-38.25931,-34.52462,-0.6704399,1.4224817,10.067585,-0.10124359,0.019909278,0.03583397,-0.140057921,0.066495731,-2.868941545,1013.65344
2021.02.12 16:14:55,12.4815445,-37.29653,-35.16845,-0.44907132,1.5345937,9.499728,-0.052658357,0.06849355,0.11854477,-0.159981638,0.047236852,-2.807455778,1013.65344
2021.02.12 16:14:55,11.048363,-39.280678,-35.671036,-0.5815019,1.3395294,8.978679,-0.017095286,-0.05726466,0.11303947,-0.147792593,0.06467443,-2.886989117,1013.65344
2021.02.12 16:14:55,11.235184,-37.32755,-34.745987,-0.4093716,1.3840647,9.987327,-0.12657578,-0.046344407,0.09357437,-0.137590945,0.040966175,-2.845640659,1013.65344
2021.02.12 16:14:55,12.437424,-37.40186,-35.35752,0.07110265,1.4622816,10.110821,-0.0109307,-0.035652034,0.03710428,-0.143626019,-0.007032216,-2.7638309,1013.65344
2021.02.12 16:14:55,11.431786,-37.29714,-34.83333,-0.0688734,1.4489294,10.038262,0.09192596,-0.12313069,-0.07942543,-0.143347278,0.00686098,-2.804416656,1013.6538
2021.02.12 16:14:55,12.614578,-37.86044,-35.45607,-0.05391937,0.9899427,10.441813,0.09400213,-0.12689734,-0.18860692,-0.094521865,0.005163748,-2.794251442,1013.6538
2021.02.12 16:14:56,12.203751,-37.356476,-36.01715,-0.27615625,0.92470217,10.824548,-0.066606574,0.08321499,-0.21430428,-0.08519192,0.025506502,-2.82236886,1013.6541
2021.02.12 16:14:56,13.055954,-36.692764,-34.943336,0.17359985,0.54434824,10.201294,0.11909154,-0.07484121,-0.1580366,-0.053302437,-0.017015792,-2.767739534,1013.6543
2021.02.12 16:14:56,13.252266,-38.780613,-34.466797,-0.21985589,-0.29705897,9.827693,0.15398481,0.081185736,-0.31929505,0.03020997,0.022367327,-2.837870121,1013.6543
2021.02.12 16:14:56,13.907921,-38.503952,-33.394608,0.48116264,0.12098282,8.112377,0.24403265,0.101047434,-0.07596878,-0.014886099,-0.059242755,-2.746333838,1013.6544
2021.02.12 16:14:56,12.567558,-38.097755,-34.410698,0.28110555,1.0428199,9.840161,0.040635265,0.066424266,0.049061798,-0.105539076,-0.028559402,-2.765492439,1013.6551
2021.02.12 16:14:56,14.272301,-38.193436,-33.947266,-0.00238361,1.2271146,9.656868,0.1814455,0.10897348,0.06075013,-0.126394287,2.47E-04,-2.740223646,1013.65515
