Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.15 08:15:01,11,15,10.44,-20.699999,-29.82,-0.3040729,0.1340794,9.93624,-0.06566496,-0.04729441,-0.10543534,-0.013486845,0.030592863,-2.702804327,1000.3596
2021.02.15 08:15:01,11,15,11.82,-21.119999,-30.3,-0.5363176,-0.13886794,10.221159,-0.12919495,-0.046683542,-0.08894198,0.013566824,0.052423235,-2.69867444,1000.354
2021.02.15 08:15:01,11,15,12.12,-21.119999,-31.5,-0.30886146,0.023942748,9.859624,-0.018628336,-0.015529417,0.03689626,-0.002427168,0.031315647,-2.655154705,1000.3511
2021.02.15 08:15:01,11,15,13.0199995,-21.6,-31.92,-0.15562786,0.13168511,10.060742,-0.08032572,-0.01125336,-0.004642576,-0.013086693,0.015467592,-2.607515335,1000.3511
2021.02.15 08:15:01,11,15,13.799999,-21.9,-32.88,-0.25139886,0.11013664,10.118205,0.001530217,-0.014918552,0.02284636,-0.010881211,0.024841081,-2.59924078,1000.3511
2021.02.15 08:15:02,11,15,12.96,-21.539999,-33.18,-0.18675344,0.06943397,10.132571,0.022299634,-0.01247509,0.043004915,-0.006851281,0.018428914,-2.61649251,1000.3511
2021.02.15 08:15:02,11,15,13.679999,-21.96,-32.94,-0.16759923,0.13168511,10.010463,0.042458188,-0.004533842,0.027733281,-0.013152146,0.016740842,-2.593910694,1000.35986
2021.02.15 08:15:02,11,15,13.86,-21.84,-33.48,-0.22506183,-0.002394275,9.816526,0.033906076,-0.022248933,0.011850786,2.44E-04,0.022922814,-2.601845503,1000.3594
2021.02.15 08:15:02,11,15,13.86,-21.96,-33.66,-0.09337672,0.007182824,10.158908,0.0088606,-0.029579317,0.03323107,-7.07E-04,0.009191352,-2.588256598,1000.3594
2021.02.15 08:15:02,11,15,14.46,-22.439999,-33.719997,-0.021548472,0.098165266,9.821315,0.04367992,-0.03446624,0.010629055,-0.009994769,0.002194048,-2.564582109,1000.3628
2021.02.15 08:15:02,11,15,14.34,-21.96,-33.719997,0.03351985,0.028731298,9.955395,0.019856174,-0.033244506,-0.005253441,-0.002885978,-0.003366991,-2.557453632,1000.3628
2021.02.15 08:15:02,11,15,14.16,-22.199999,-33.899998,-0.043096945,-0.05027977,10.130177,0.012525792,-0.07172902,-0.008307767,0.00496328,0.004254288,-2.581853628,1000.3618
2021.02.15 08:15:02,11,15,13.74,-22.26,-33.719997,-0.002394275,0.023942748,10.190034,-3.02E-04,-0.036298838,-0.006475172,-0.00234962,2.35E-04,-2.587247133,1000.3616
2021.02.15 08:15:02,11,15,13.679999,-22.199999,-33.6,0.016759925,0.1340794,9.9889145,0.013747523,-0.032633644,-0.026022859,-0.013421995,-0.001677851,-2.578237295,1000.3616
2021.02.15 08:15:02,11,15,13.74,-22.14,-33.66,-0.1699935,-0.06464542,10.015251,0.003973678,-0.031411912,-0.04251622,0.006453678,0.016971834,-2.609374762,1000.364
2021.02.15 08:15:02,11,15,13.679999,-22.02,-33.36,-0.13886794,-0.007182824,10.0200405,-0.002745839,-0.017972877,-0.005253441,7.17E-04,0.013858133,-2.601507902,1000.364
