Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.15 08:13:51,12,20,-22.74,-12.24,-29.34,-0.70631105,0.045491222,9.914692,-0.05589112,0.1316891,-0.01319469,-0.004576633,0.071118683,2.025673151,1000.28564
2021.02.15 08:13:51,12,20,-22.32,-12.48,-30.779999,0.076616794,0.3615355,9.9889145,-0.07238448,0.015624711,0.09492846,-0.036176816,-0.007670032,2.045638323,1000.28564
2021.02.15 08:13:51,12,20,-21.06,-12.9,-31.32,0.038308397,0.19154198,10.278622,-0.06566496,-0.019805474,0.025900686,-0.018632703,-0.00372698,2.102281809,1000.2832
2021.02.15 08:13:51,12,20,-20.1,-13.259999,-32.16,-0.2849187,0.045491222,9.924269,-0.025347853,-0.006977303,0.014294246,-0.004581916,0.028701404,2.128747463,1000.2832
2021.02.15 08:13:51,12,20,-19.08,-13.32,-33.3,-0.11013664,0.117319465,9.828498,0.012525792,9.64E-04,0.028955013,-0.011935347,0.011205378,2.157239676,1000.2832
2021.02.15 08:13:51,12,20,-18.96,-13.2,-32.76,-0.12210801,0.021548472,10.096657,-0.014352279,-0.027135856,-3.67E-04,-0.002134059,0.012093316,2.166887522,1000.28784
2021.02.15 08:13:51,12,20,-19.199999,-13.259999,-32.7,0.023942748,0.17238778,9.840469,0.003362813,-0.005144707,0.003909538,-0.017516403,-0.002433085,2.156531572,1000.28784
2021.02.15 08:13:51,12,20,-19.26,-13.139999,-33.059998,-0.09337672,0,10.28341,-0.033899967,-0.030190181,-0.048624873,1.00E-06,0.009080077,2.162344456,1000.29443
2021.02.15 08:13:51,12,20,-19.26,-13.139999,-32.82,0.06943397,0.08619389,9.847652,-0.003356705,-0.025914125,-0.04190536,-0.008752294,-0.007050698,2.164801836,1000.29443
2021.02.15 08:13:51,12,20,-19.02,-13.38,-33.36,-0.1699935,0.117319465,10.106234,-0.0192392,-0.045461815,-0.076113805,-0.01160646,0.016819073,2.156796217,1000.2981
2021.02.15 08:13:51,12,20,-18.9,-13.559999,-33.12,-0.15323359,0.083799616,10.034406,0.008249735,-0.052181333,-0.04373795,-0.00835006,0.015269632,2.171174049,1000.2883
2021.02.15 08:13:51,12,20,-18.539999,-14.219999,-33.18,-0.0670397,0.20111908,9.718362,0.009471466,-0.030190181,-0.01685988,-0.020691305,0.006898141,2.195515871,1000.2883
2021.02.15 08:13:51,12,20,-18.84,-14.28,-33.36,-0.1699935,0.21787901,9.991309,-0.024736987,-0.014307686,-0.024801128,-0.021800242,0.017012496,2.180593014,1000.2844
2021.02.15 08:13:51,12,20,-19.439999,-14.219999,-32.94,-0.019154198,0.19154198,10.281016,0.019856174,-0.017362013,-0.011362094,-0.018628459,0.001863063,2.179926634,1000.2844
2021.02.15 08:13:51,12,20,-19.859999,-14.16,-33.239998,0.18675344,0.11253092,9.828498,0.06872539,-0.01247509,0.017348574,-0.011446885,-0.018998934,2.192499161,1000.2761
2021.02.15 08:13:51,12,20,-20.58,-13.5,-33.059998,0.047885496,0.19154198,9.730332,0.047955975,0.005850867,-0.03335324,-0.01968226,-0.00492122,2.132351637,1000.2722
2021.02.15 08:13:52,12,20,-20.34,-13.32,-33.239998,-0.11253092,0.11013664,9.948212,0.047345113,0.007683463,-0.04679228,-0.011069839,0.01131119,2.129642963,1000.2722
2021.02.15 08:13:52,12,20,-20.22,-13.32,-33.48,-0.16041641,0.12210801,10.012857,0.015580119,0.011348655,-0.032742377,-0.012192952,0.016019672,2.127443552,1000.28
2021.02.15 08:13:52,12,20,-19.92,-13.44,-33.36,-0.17717634,0.1987248,9.883567,0.019856174,0.018679038,-0.015027285,-0.020100651,0.017924437,2.127723694,1000.27856
2021.02.15 08:13:52,12,20,-19.74,-14.099999,-33.059998,-0.19393626,0.21309046,10.149331,0.025353963,0.021733364,0.017959438,-0.020988604,0.019105956,2.153081894,1000.27856
2021.02.15 08:13:52,12,20,-19.98,-14.28,-32.579998,-0.076616794,0.1340794,10.015251,0.06628194,0.02600942,0.04361578,-0.013386331,0.007649863,2.170981646,1000.282
2021.02.15 08:13:52,12,20,-19.859999,-14.099999,-32.219997,-0.19393626,0.37350687,9.718362,0.0668928,0.025398556,0.055833083,-0.038406562,0.019953005,2.131361246,1000.282
2021.02.15 08:13:52,12,20,-20.22,-13.86,-31.619999,-0.13647367,0.30886146,9.955395,-0.022904392,-0.014307686,0.04605924,-0.031011673,0.013707655,2.128503323,1000.2849
2021.02.15 08:13:52,12,20,-20.46,-13.38,-31.439999,-0.12210801,0.38547826,10.08708,-0.011908818,-0.013696821,0.05827654,-0.038193665,0.012104796,2.09969902,1000.2849
2021.02.15 08:13:52,12,20,-20.58,-13.62,-31.38,-0.12210801,0.23463893,9.979338,-0.038786888,-0.009420764,0.038728856,-0.023506384,0.012235473,2.121922016,1000.2925
2021.02.15 08:13:52,12,20,-20.58,-14.04,-31.679998,-0.00478855,0.23942748,9.953,-0.020460932,-0.014918552,0.046670105,-0.024051169,4.81E-04,2.143318653,1000.2964
2021.02.15 08:13:52,12,20,-20.4,-13.679999,-32.7,0.0670397,0.31365,9.909904,-0.06871928,-0.016140282,0.003909538,-0.031638876,-0.006764816,2.130212784,1000.2964
2021.02.15 08:13:52,12,20,-20.46,-13.86,-32.7,-0.102953814,0.36392978,10.30017,-0.054669384,-0.02163807,-0.01685988,-0.035315953,0.009995018,2.119401932,1000.29736
2021.02.15 08:13:52,12,20,-20.4,-13.559999,-33.18,-0.18435916,0.25139886,9.972155,0.006417139,-0.013696821,-0.024190264,-0.025200441,0.018485289,2.115522861,1000.29175
2021.02.15 08:13:52,12,20,-20.699999,-13.38,-33.18,-0.18196489,0.23942748,9.93624,-9.13E-04,-0.003312111,-0.01685988,-0.024087686,0.018311206,2.10441637,1000.29175
2021.02.15 08:13:52,12,20,-21.119999,-13.86,-32.76,-0.15083931,0.25858167,10.075109,-0.012519683,-0.003922977,-0.007696902,-0.02565689,0.014970365,2.113200426,1000.29565
2021.02.15 08:13:52,12,20,-20.4,-13.98,-33.059998,-0.22027329,0.24182175,10.101445,-3.02E-04,0.001574811,-0.011972958,-0.023929065,0.02180266,2.12934041,1000.29565
2021.02.15 08:13:52,12,20,-20.64,-13.86,-32.52,-0.117319465,0.28970724,10.063137,0.02046704,-0.001479516,0.005742133,-0.028779056,0.011657811,2.122158289,1000.2942
2021.02.15 08:13:53,12,20,-20.46,-13.92,-32.64,-0.18675344,0.25858167,9.957788,0.024743097,0.004018271,-3.67E-04,-0.025957385,0.01875231,2.126334667,1000.2942
2021.02.15 08:13:53,12,20,-20.039999,-13.62,-32.7,-0.17238778,0.25139886,10.111023,0.013747523,3.53E-04,0.013072517,-0.024855107,0.017047837,2.127302885,1000.28564
