Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure,
2021.01.16 15:46:19,18.0,24.0,21.917564,9.4500475,-26.581972,-0.25884888,0.9587881,9.740235,-0.013866841,0.1523072,0.010495095,-0.09808531403541565,0.02656896598637104,-1.053519606590271,1013.3129,
2021.01.16 15:46:19,18.0,24.0,22.189583,10.062647,-27.260685,0.14380214,0.9709211,9.737433,-0.0674842,-0.025441732,0.034105167,-0.09937091171741486,-0.01476689800620079,-1.0591484308242798,1013.31244,
2021.01.16 15:46:19,18.0,24.0,21.295967,8.593783,-27.100994,0.0053233984,0.89294654,9.854438,-0.0485902,-0.03502983,-0.020724043,-0.09036683291196823,-5.40203123819083E-4,-1.0941674709320068,1013.31244,
2021.01.16 15:46:20,18.0,24.0,21.834328,9.997003,-27.428123,-0.37943792,0.90233916,9.818742,-0.040270064,-0.018320799,-0.06458491,-0.0915742889046669,0.03862503170967102,-1.0274345874786377,1013.3116,
2021.01.16 15:46:20,18.0,24.0,21.931435,9.647137,-27.236473,-0.18633497,0.80507165,9.672718,0.0026698913,-0.0041500274,0.029883474,-0.08302444219589233,0.019261589273810387,-1.0630989074707031,1013.31134,
2021.01.16 15:46:20,18.0,24.0,21.650131,10.054907,-27.577572,0.08494232,0.95330983,9.602762,-0.028783116,-0.015746089,0.04612698,-0.0989464744925499,-0.008845382370054722,-1.0447721481323242,1013.31134,
2021.01.16 15:46:20,18.0,24.0,22.746101,10.388213,-27.363245,-0.07132343,0.8572157,9.716392,-0.036656525,-0.03185523,-0.010184877,-0.08799348026514053,0.007340394891798496,-1.0555152893066406,1013.3116,
2021.01.16 15:46:20,18.0,24.0,22.158508,9.863174,-27.11882,-0.13420945,0.88549757,9.78921,-0.042612597,-0.035134126,-0.008850495,-0.09020254760980606,0.01370907761156559,-1.0570406913757324,1013.3116,
2021.01.16 15:46:20,18.0,24.0,21.976921,9.406042,-26.372744,-0.22270714,0.8270808,9.8701315,-0.014747302,-0.0357462,-0.009981797,-0.08357984572649002,0.022559918463230133,-1.0730432271957397,1013.31134,
2021.01.16 15:46:20,18.0,24.0,21.686302,9.567239,-27.757706,-0.15195778,0.6731415,9.696734,0.008092732,-0.009837849,0.012824895,-0.06929972767829895,0.015669744461774826,-1.0751045942306519,1013.3113,
2021.01.16 15:46:20,18.0,24.0,21.7742,9.626455,-27.112322,-0.011875597,0.71625686,9.606236,-0.00811929,0.008543534,0.0286186,-0.0744238793849945,0.0012362374691292644,-1.0800254344940186,1013.3113,
2021.01.16 15:46:20,18.0,24.0,22.52243,10.286121,-27.636776,-0.13438986,0.76379186,9.856923,-0.029619023,0.0061063543,0.021506554,-0.07732617110013962,0.013633213005959988,-1.0598466396331787,1013.3101,
2021.01.16 15:46:20,18.0,24.0,22.922241,10.729139,-27.785084,0.016544322,0.74220324,9.729819,-1.9593444E-4,0.010217732,0.047971617,-0.07613374292850494,-0.0017003712709993124,-1.0621148347854614,1013.3092,
2021.01.16 15:46:20,18.0,24.0,20.774536,10.228357,-27.275665,0.041274555,0.7709138,9.723952,0.0011695093,0.013689484,0.028948504,-0.07911369949579239,-0.004244602285325527,-1.0370583534240723,1013.3088,
2021.01.16 15:46:20,18.0,24.0,22.575302,10.848585,-28.309639,-0.06993717,0.69676113,9.678889,-0.017728064,-0.0021199405,0.011409372,-0.0718618705868721,0.00722561776638031,-1.048893690109253,1013.308,
2021.01.16 15:46:20,18.0,24.0,22.57048,10.300953,-28.016327,-0.10265267,0.78582436,9.699822,-0.015232612,0.0061739665,0.005032097,-0.08083324879407883,0.010582548566162586,-1.0577166080474854,1013.308,
2021.01.16 15:46:20,18.0,24.0,22.33902,11.046688,-26.808079,-0.10782092,0.792412,9.870937,-0.01303283,0.0025930007,-0.0026577034,-0.08010073751211166,0.010922634042799473,-1.032086730003357,1013.308,
2021.01.16 15:46:21,18.0,24.0,21.877739,10.2443905,-26.924889,-0.06636631,0.8177559,9.696607,0.014427954,0.006724557,-4.4450304E-4,-0.08413319289684296,0.006844175048172474,-1.0486210584640503,1013.30786,
2021.01.16 15:46:21,18.0,24.0,21.814003,10.55924,-26.786081,-0.14653979,0.7459536,9.738152,0.008744225,-0.0042353375,-0.0075379983,-0.07644323259592056,0.01504687312990427,-1.038877248764038,1013.30707,
2021.01.16 15:46:21,18.0,24.0,22.865875,9.647313,-27.174263,-0.045188352,0.77397305,9.788621,0.0032503468,-0.025385704,0.008779095,-0.07890365272760391,0.00461638392880559,-1.093265175819397,1013.30707,
2021.01.16 15:46:21,18.0,24.0,22.108795,11.211149,-27.33939,-0.084992826,0.7483348,9.711223,0.022091553,-0.014343474,-0.0054464974,-0.07690384238958359,0.008751798421144485,-1.0246130228042603,1013.3069,
2021.01.16 15:46:21,18.0,24.0,21.764671,11.243072,-27.203098,-0.07037941,0.6956155,9.640641,0.0045076464,-0.007898719,-0.01348806,-0.07202774286270142,0.007300153840333223,-1.0221096277236938,1013.30676,
2021.01.16 15:46:21,18.0,24.0,23.832932,10.444799,-26.816479,-0.13309258,0.708383,9.752314,-8.902219E-4,0.0040890807,-0.009044193,-0.07250335812568665,0.013646435923874378,-1.0852031707763672,1013.30676,
2021.01.16 15:46:21,18.0,24.0,22.03447,10.517262,-27.392708,-0.09653968,0.7099821,9.807074,-0.009435446,-0.004371004,-0.052295513,-0.07226532697677612,0.009843564592301846,-1.0500320196151733,1013.3067,
2021.01.16 15:46:21,18.0,24.0,22.401405,10.382208,-27.165676,-0.16705431,0.6784339,9.655537,-3.140443E-4,4.4154556E-4,-0.036930315,-0.07013796269893646,0.017299674451351166,-1.060044527053833,1013.3063,
2021.01.16 15:46:21,18.0,24.0,22.65738,11.433694,-26.967747,-0.13911138,0.7661988,9.761082,-0.015173809,-0.0015509553,-0.017679721,-0.07832673192024231,0.014250671491026878,-1.0247385501861572,1013.3058,
2021.01.16 15:46:21,18.0,24.0,21.936218,9.810441,-27.471697,-0.16832311,0.73186177,9.828942,-0.00471366,0.009481175,-0.023494614,-0.07431185245513916,0.01712357997894287,-1.066305160522461,1013.30505,
2021.01.16 15:46:21,18.0,24.0,21.128113,9.943986,-27.279602,-0.052379627,0.7313325,9.688764,0.0069059934,-0.0032244665,-0.00229649,-0.07533857226371765,0.005406171549111605,-1.0520509481430054,1013.30505,
2021.01.16 15:46:21,18.0,24.0,22.36905,9.450579,-26.309277,-0.12877744,0.7112813,9.692352,0.0016031319,5.2308285E-4,-0.011514017,-0.07324807345867157,0.013285718858242035,-1.0940312147140503,1013.30505,
2021.01.16 15:46:21,18.0,24.0,21.17051,10.001626,-27.258411,-0.09865659,0.74799305,9.757236,-0.013952863,-0.014824836,0.0046314104,-0.07650680840015411,0.010110776871442795,-1.046875,1013.30505,
2021.01.16 15:46:21,18.0,24.0,23.020943,9.504068,-27.623116,-0.09014589,0.76923966,9.762059,-0.010945272,-0.010128962,5.046786E-4,-0.07863308489322662,0.00923404935747385,-1.0974023342132568,1013.30505,
2021.01.16 15:46:22,18.0,24.0,21.942307,10.933487,-27.427212,-0.10149565,0.7357262,9.748639,0.0076045115,0.0058977148,0.010898564,-0.07532276958227158,0.010410887189209461,-1.0307111740112305,1013.30505,
2021.01.16 15:46:22,18.0,24.0,22.036972,10.867896,-27.052698,-0.059601057,0.74907345,9.740466,0.004518425,0.007050908,0.010160499,-0.076750747859478,0.006118835881352425,-1.0372003316879272,1013.30505,
2021.01.16 15:46:22,18.0,24.0,20.748848,10.569306,-27.753391,-0.06017695,0.7509125,9.811454,0.016116824,0.004081536,0.012173725,-0.07638392597436905,0.006133259739726782,-1.0190539360046387,1013.3058,
2021.01.16 15:46:22,18.0,24.0,20.0233,10.024448,-27.06498,-0.014856629,0.6972845,9.669132,0.021885514,-0.004634862,0.008373398,-0.07198978215456009,0.001536499592475593,-1.0319089889526367,1013.3063,
2021.01.16 15:46:22,18.0,24.0,21.51793,10.09858,-27.697884,-0.04520497,0.7395642,9.808113,0.0034310634,-0.009075142,-0.0011485685,-0.07526008784770966,0.004608904477208853,-1.0538690090179443,1013.3067,
2021.01.16 15:46:22,18.0,24.0,21.919853,10.647527,-27.958218,0.04901508,0.7440091,9.531938,0.03182541,-0.022099389,-0.0060924254,-0.07789537310600281,-0.0051421490497887135,-1.0457104444503784,1013.30676,
2021.01.16 15:46:22,18.0,24.0,21.69271,10.376522,-27.867586,-0.048707377,0.73910314,9.80091,-0.015027906,-0.027862301,-0.025952488,-0.07526829093694687,0.004969637840986252,-1.046967625617981,1013.30676,
2021.01.16 15:46:22,18.0,24.0,21.17871,10.292607,-26.895588,-0.06587967,0.78865665,9.735633,-0.007826487,-0.006632195,-0.023961047,-0.08082889020442963,0.006766757927834988,-1.0358452796936035,1013.30676,
2021.01.16 15:46:22,18.0,24.0,23.36287,9.331051,-26.99429,-0.13942678,0.78225785,9.898057,0.0040448876,-0.018642848,-0.008133481,-0.07885973900556564,0.014085346832871437,-1.1083974838256836,1013.3067,
2021.01.16 15:46:22,18.0,24.0,23.403244,10.034382,-27.414284,-0.048048094,0.74368256,9.65244,0.032415625,-0.02330551,0.009245656,-0.07689321041107178,0.004977777134627104,-1.090567708015442,1013.3067,
2021.01.16 15:46:22,18.0,24.0,21.556267,10.405457,-27.822567,-0.012313747,0.783758,9.691182,0.017039008,-0.030402858,0.023866048,-0.08069761842489243,0.0012706128181889653,-1.0405501127243042,1013.3067,
2021.01.16 15:46:22,18.0,24.0,21.225494,9.945154,-27.041935,0.009486808,0.76541805,9.692082,0.0026035658,-0.027108988,0.0161561,-0.07880992442369461,-9.788201423361897E-4,-1.055288553237915,1013.30615,
2021.01.16 15:46:22,18.0,24.0,21.026321,10.818675,-27.904041,0.016902389,0.8503936,9.668167,-0.010505167,-0.012342638,0.018883832,-0.08773218095302582,-0.0017482498660683632,-1.0105996131896973,1013.3058,
2021.01.16 15:46:22,18.0,24.0,21.163666,9.841164,-27.245474,0.036954056,0.791743,9.574795,-0.022260252,0.011496135,0.008916969,-0.08250202238559723,-0.003859495045617223,-1.05546236038208,1013.3058,
2021.01.16 15:46:22,18.0,24.0,21.150963,11.352926,-27.597677,0.082448326,0.8086458,9.732459,-0.05878325,0.012574125,-8.5672503E-4,-0.08289413899183273,-0.008471276611089706,-1.0048630237579346,1013.30505,
2021.01.16 15:46:23,18.0,24.0,22.144737,10.113631,-27.9358,0.0020687853,0.859585,9.979077,-0.04739137,0.008164184,-0.015863787,-0.0859266147017479,-2.0731227414216846E-4,-1.0579363107681274,1013.3043,
2021.01.16 15:46:23,18.0,24.0,22.07595,10.585396,-27.597214,-0.01270643,0.66458577,9.7219,0.013194196,0.012306115,-0.016723339,-0.06825341284275055,0.0013069896958768368,-1.0567734241485596,1013.3043,
2021.01.16 15:46:23,18.0,24.0,21.414818,9.212616,-27.279417,-0.024699243,0.61425585,9.686238,0.022159811,-9.59805E-4,-0.0025804571,-0.06333030760288239,0.002549925819039345,-1.0977685451507568,1013.3042,
2021.01.16 15:46:23,18.0,24.0,21.072403,10.0383415,-26.988195,-0.053592384,0.73631024,9.7053385,-0.0024817395,-0.01967423,0.008178566,-0.07572031021118164,0.005521893035620451,-1.0479141473770142,1013.3041,
2021.01.16 15:46:23,18.0,24.0,21.617523,11.1087265,-27.596432,-0.020953963,0.68364626,9.890498,-0.014511182,-0.03571209,-0.0022479503,-0.06901159882545471,0.0021185921505093575,-1.028571367263794,1013.3041,
2021.01.16 15:46:23,18.0,24.0,22.48944,11.309081,-27.111404,-0.009116854,0.65867263,9.722579,0.022512536,-0.003969274,0.0117878765,-0.06764330714941025,9.376988746225834E-4,-1.0422853231430054,1013.30304,
2021.01.16 15:46:23,18.0,24.0,22.197441,11.554666,-28.271076,-0.07887158,0.7039663,9.622014,-0.007134755,0.0066969767,0.02430246,-0.07302948832511902,0.008196809329092503,-1.016406536102295,1013.30304,
2021.01.16 15:46:23,18.0,24.0,22.078033,10.020432,-27.21846,-0.018134627,0.75475734,9.697621,0.012944777,0.021786312,0.018668108,-0.07767240703105927,0.001870005507953465,-1.0682836771011353,1013.30304,
2021.01.16 15:46:23,18.0,24.0,22.529076,10.042323,-26.670116,-0.01976241,0.6944382,9.824581,0.01282966,0.009393986,0.028914802,-0.07056624442338943,0.0020115242805331945,-1.0838192701339722,1013.30304,
2021.01.16 15:46:23,18.0,24.0,22.418053,10.274838,-27.805676,0.11412711,0.78357106,9.623479,0.03377096,0.02251843,0.033945773,-0.08123793452978134,-0.011858679354190826,-1.0691285133361816,1013.30304,
2021.01.16 15:46:23,18.0,24.0,20.593353,10.487327,-27.484652,0.05702582,0.76357055,9.757371,0.017589679,-0.005156411,-0.0010265266,-0.07809527218341827,-0.00584431691095233,-1.0255019664764404,1013.30316,
2021.01.16 15:46:23,18.0,24.0,21.825378,10.8182745,-27.577866,-0.15679953,0.759537,9.852794,0.022344738,0.011943864,0.0036208006,-0.07692661881446838,0.015912875533103943,-1.0268834829330444,1013.3033,
2021.01.16 15:46:23,18.0,24.0,22.425941,10.233707,-27.658714,0.12895645,0.79435086,9.717057,0.04657292,-0.0043604523,0.052812982,-0.08155956119298935,-0.013270363211631775,-1.0715467929840088,1013.3033,
2021.01.16 15:46:24,18.0,24.0,21.991592,9.926669,-27.974205,0.3659396,0.89909977,9.521488,-0.016505338,-0.012271646,-0.07235398,-0.09408026933670044,-0.038414116948843,-1.076248049736023,1013.3033,
2021.01.16 15:46:24,18.0,24.0,22.300545,9.678792,-27.452034,0.06803345,0.8779803,9.836741,0.0072569586,-0.027848762,-0.06896527,-0.08901719748973846,-0.006916148122400045,-1.0783299207687378,1013.30316,
2021.01.16 15:46:24,18.0,24.0,21.380455,10.238738,-26.958078,-0.16914792,0.8152089,9.719998,-0.0010290868,-0.01623044,-0.026470056,-0.08366081118583679,0.01740029640495777,-1.0324374437332153,1013.30255,
2021.01.16 15:46:24,18.0,24.0,22.110641,10.077175,-29.308819,-0.03602907,0.90529084,9.768133,-0.0032715718,0.0030089414,-0.010412356,-0.09241337329149246,0.003688412718474865,-1.045723795890808,1013.30225,
2021.01.16 15:46:24,18.0,24.0,22.604652,9.623762,-28.336946,0.003601712,0.93047696,9.720018,0.0122035965,0.013685424,-0.0048706643,-0.09543707966804504,-3.705457493197173E-4,-1.0733625888824463,1013.30164,
2021.01.16 15:46:24,18.0,24.0,23.050209,10.690713,-27.443024,-0.041325193,0.8760844,9.749271,0.011860202,-5.281395E-4,-0.0063202344,-0.08962000906467438,0.004238772671669722,-1.0513962507247925,1013.3013,
2021.01.16 15:46:24,18.0,24.0,22.242546,9.118779,-27.33879,-0.017233612,0.8776315,9.6914,0.013370942,0.011492238,0.0017298707,-0.09031129628419876,0.0017782357754185796,-1.0909223556518555,1013.3012,
2021.01.16 15:46:24,18.0,24.0,22.546364,10.951165,-27.042439,-0.014944966,0.8964464,9.713823,0.013405558,0.0068573626,0.0025565084,-0.09202487021684647,0.001538524404168129,-1.033970832824707,1013.3011,
2021.01.16 15:46:24,18.0,24.0,22.898216,9.41499,-27.274681,-0.04877458,0.86116856,9.686253,-0.0028955033,0.005572506,0.010683514,-0.08867201209068298,0.005035401321947575,-1.0923840999603271,1013.30084,
2021.01.16 15:46:24,18.0,24.0,22.857002,10.223175,-26.912666,0.013569201,0.8793346,9.650829,0.0014629734,0.0013090511,0.0136964265,-0.09086395055055618,-0.0014060130342841148,-1.0670160055160522,1013.30054,
2021.01.16 15:46:24,18.0,24.0,22.669403,9.343028,-26.601967,-0.047372077,0.847132,9.799305,-0.012043397,-0.008468656,0.0023468235,-0.08623278886079788,0.004834190476685762,-1.095204472541809,1013.3001,
