Time,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.12 16:32:47,27.18,4.38,-41.579998,0.019153614,0.7086837,9.919178,0.16432275,-0.22785273,0.055588737,-0.071324483,-0.001930965,-1.308178544,1016.9734
2021.02.12 16:32:47,27.18,4.3199997,-41.82,-0.04070143,1.0127473,9.378088,0.15393804,-0.06352998,-0.018325957,-0.107572913,0.004340029,-1.255785823,1016.9734
2021.02.12 16:32:47,27.24,3.78,-42.059998,-0.4357447,1.2856863,9.284714,0.12950343,0.13133603,-0.15027285,-0.137449026,0.046897002,-1.204697371,1016.968
2021.02.12 16:32:47,27.18,3.54,-42.239998,-0.90021986,1.6041151,9.40203,0.06352998,0.23273966,-0.21685717,-0.168231711,0.095456399,-1.126468778,1016.968
2021.02.12 16:32:47,27.18,3.6,-41.82,-0.6943185,1.4149733,9.514558,-0.007941248,0.16371189,-0.13133603,-0.14724873,0.072845206,-1.177991271,1016.968
2021.02.12 16:32:47,27.599998,3.6599998,-41.64,-0.4405331,1.2689269,9.102755,0.001832596,0.1160644,-0.022602014,-0.138347879,0.048357852,-1.213341475,1016.968
2021.02.12 16:32:47,27.96,3.78,-41.52,-0.37828386,1.2258313,8.820239,0.034208454,0.03176499,0.027488936,-0.137969568,0.042861894,-1.218553305,1016.9785
2021.02.12 16:32:47,28.08,4.02,-41.34,-0.23463176,1.4341269,8.78672,0.023823744,0.014049901,0.04520403,-0.161732048,0.026696652,-1.191691995,1016.9785
2021.02.12 16:32:47,28.56,3.24,-41.34,-0.079008654,1.5107412,9.035717,-0.08552113,-0.09101892,0.10140363,-0.165658027,0.008743816,-1.228304863,1016.9785
2021.02.12 16:32:47,28.5,2.9399998,-40.98,-0.31603462,1.7764976,9.610326,-0.13255776,0.048258353,0.03481932,-0.182693049,0.032873053,-1.201542854,1016.9785
2021.02.12 16:32:47,28.56,3.12,-40.86,-0.31124622,1.8938135,9.957485,-0.15943582,0.08124508,-0.001221731,-0.187855661,0.03124734,-1.19184196,1016.9773
2021.02.12 16:32:48,28.74,3.3,-40.98,-0.009576807,2.0135236,10.156203,-0.03359759,-0.061086524,0.028710667,-0.195717543,9.43E-04,-1.198391795,1016.9773
2021.02.12 16:32:48,28.14,4.5,-41.1,0.30885202,1.9009962,11.427525,-0.023823744,-0.13805555,0.004276057,-0.164783791,-0.027020449,-1.209365129,1016.9773
2021.02.12 16:32:48,28.08,4.38,-41.46,0.20111294,1.5753847,11.372458,0.061086524,-0.05375614,-0.061086524,-0.137629047,-0.017682366,-1.238003254,1016.9773
2021.02.12 16:32:48,27.66,4.44,-41.399998,0.7254431,1.0414777,9.818622,0.37140608,-0.15210545,-0.16187929,-0.105391391,-0.073750414,-1.298805833,1016.97266
2021.02.12 16:32:48,27.359999,3.78,-41.16,0.5363012,0.5291186,10.307038,0.398895,-0.3145956,-0.16493362,-0.051221464,-0.05198564,-1.376196027,1016.97266
2021.02.12 16:32:48,27.18,3.12,-41.34,-0.047884032,0.6655881,9.466674,0.13683382,-0.14721853,-0.32375857,-0.070192143,0.005058126,-1.351144433,1016.97266
2021.02.12 16:32:48,26.64,3.6,-41.52,-0.8619126,0.7493851,8.901642,0.2779437,0.08857546,-0.47708577,-0.083597869,0.096525356,-1.259161353,1016.97266
2021.02.12 16:32:48,26.76,3.12,-41.579998,-0.02633622,0.035913024,11.173739,-0.11484267,-0.051923547,-0.37018433,-0.003214036,0.00235697,-1.449356675,1016.97095
2021.02.12 16:32:48,26.519999,3.6,-42,0.7517793,-0.60094464,11.178528,-0.5180137,-0.03726278,-0.073303826,0.053586323,-0.067150965,-1.521459937,1016.97095
2021.02.12 16:32:48,27.24,3.8999999,-41.879997,0.842759,-0.45250413,8.451532,-0.059253927,0.13500121,-0.028710667,0.053226531,-0.09938816,-1.512604594,1016.97095
