Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.01.30 16:04:26,90,24,27.599998,-32.94,-46.559998,-3.2705793,9.1628895,1.6688095,-0.105092034,-0.07650904,0.16158302,-1.189671636,1.098983288,0.76371783,1016.146
2021.01.30 16:04:26,90,24,27.42,-32.52,-47.1,-4.642499,9.148524,0.31604427,-0.09592906,-7.62E-04,0.12126592,-1.100266099,1.502824903,1.300753117,1016.146
2021.01.30 16:04:26,90,24,27.96,-32.34,-47.879997,-4.3791285,8.779806,-0.016759925,0.12398243,-0.042911448,-0.10597596,-1.108128071,1.574623585,1.356938243,1016.146
2021.01.30 16:04:26,90,24,28.619999,-32.399998,-48.84,-4.7071443,8.636149,1.0439038,0.029298319,-0.015422515,-0.030839533,-1.061607838,1.352558255,1.164761901,1016.14795
2021.01.30 16:04:26,90,24,29.16,-33,-49.559998,-4.5491223,8.8085375,0.44772938,-0.001855809,-0.0209203,-0.010680979,-1.092111826,1.472691298,1.261141777,1016.14795
2021.01.30 16:04:26,90,24,29.58,-33.3,-49.62,-4.6281333,8.91628,0.5123748,0.060452446,-0.019698571,0.03330132,-1.08951807,1.460536599,1.246492624,1016.1428
2021.01.30 16:04:27,90,24,29.58,-33.36,-49.68,-4.292935,8.8636055,0.70870537,-0.014683979,0.027338052,-0.002739731,-1.114464521,1.407185555,1.169350147,1016.1421
2021.01.30 16:04:27,90,24,29.039999,-33,-49.559998,-4.6568646,8.772623,0.6153286,0.013415823,0.012066421,-0.030839533,-1.079188824,1.43942368,1.240797639,1016.1421
2021.01.30 16:04:27,90,24,29.099998,-32.94,-49.44,-4.434197,8.889942,0.36632404,0.029298319,0.001070847,-0.034504723,-1.106758952,1.488370061,1.264359474,1016.147
2021.01.30 16:04:27,90,24,29.46,-33,-49.62,-4.520391,8.839663,0.9529214,-0.03117734,0.030392379,-0.047332894,-1.089220881,1.363033175,1.143644452,1016.147
2021.01.30 16:04:27,90,24,29.099998,-32.7,-50.039997,-4.8292522,8.672064,0.53392327,-0.022014363,0.04444228,-0.069934905,-1.060104251,1.460683346,1.277651072,1016.147
2021.01.30 16:04:27,90,24,29.88,-33.059998,-49.86,-4.9202347,8.45179,0.16281068,0.029909184,0.0352793,-0.07054578,-1.043365121,1.537718415,1.357279897,1016.1487
2021.01.30 16:04:27,90,24,30.06,-32.88,-49.8,-5.166845,8.6433325,0.600963,-0.008575326,0.038333625,-0.04488943,-1.029044151,1.455005169,1.284123063,1016.1487
2021.01.30 16:04:27,90,24,30,-33.12,-49.92,-4.455745,8.834874,0.63208854,-0.05683368,0.03161411,0.062011987,-1.099668503,1.4298774,1.198001742,1016.1492
2021.01.30 16:04:27,90,24,29.88,-33.18,-49.079998,-4.4198313,8.956982,0.60335726,-0.052557625,0.038333625,0.082781404,-1.108727813,1.435123563,1.19384563,1016.1492
