Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure,
2021.05.19 17:50:57,121.0,50.0,30.72,-11.5199995,-24.72,-0.24182175,0.8140534,10.039194,0.048073262,0.103095114,-0.024728436,-0.08088714629411697,0.024083107709884644,-1.8741227388381958,1003.12134,
2021.05.19 17:50:57,121.0,50.0,31.56,-11.4,-24.18,-0.39505535,0.818842,9.423865,0.01753,0.06766493,-0.014954592,-0.08659688383340836,0.04189620539546013,-1.8621819019317627,1003.1277,
2021.05.19 17:50:57,121.0,50.0,32.28,-10.98,-24.359999,-0.2681588,0.85954463,9.452597,0.0071452907,0.044452053,0.0021496348,-0.09064646065235138,0.028361190110445023,-1.8381128311157227,1003.1277,
2021.05.19 17:50:57,121.0,50.0,33.36,-11.4,-23.76,-0.3423813,0.8667275,9.550762,-0.036226142,0.04200859,-0.012511131,-0.09044387936592102,0.03583323955535889,-1.8439292907714844,1003.1116,
2021.05.19 17:50:57,121.0,50.0,33.899998,-11.4,-23.34,-0.29928434,0.9217958,9.847652,-0.06493681,0.028569557,0.0088691525,-0.09329085797071457,0.03038208745419979,-1.8379859924316406,1003.1116,
2021.05.19 17:50:57,121.0,50.0,33.84,-11.099999,-23.64,-0.23942748,1.089395,9.63935,-0.078375846,-0.031295236,0.06323616,-0.11250348389148712,0.024833442643284798,-1.8149733543395996,1003.1111,
2021.05.19 17:50:57,121.0,50.0,33.96,-11.7,-23.1,-0.32801566,0.9505271,9.644139,-0.058828156,-0.033127833,0.07545346,-0.09818636626005173,0.03399880975484848,-1.843354344367981,1003.1113,
2021.05.19 17:50:57,121.0,50.0,33.54,-11.099999,-23.939999,-0.31365,0.967287,9.701602,-0.08081931,-0.068558015,0.07667519,-0.09932386875152588,0.03231845796108246,-1.8266065120697021,1003.1113,
2021.05.19 17:50:57,121.0,50.0,33.42,-11.34,-24.0,-0.38068968,0.7134939,10.048771,-0.090593144,-0.07955359,0.07606433,-0.07083349674940109,0.03786609321832657,-1.8559839725494385,1003.1084,
2021.05.19 17:50:57,121.0,50.0,33.18,-11.4,-24.06,-0.37350687,0.8834874,9.284998,-0.06921287,-0.055729847,0.06629049,-0.09479032456874847,0.04020524397492409,-1.8419337272644043,1003.1084,
