Time,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.12 16:24:48,5.8199997,-33.96,-30.96,0.13886794,0.9385557,8.892337,0.05731443,0.18216856,-0.010604621,-0.105144516,-0.015615316,-2.938029289,1015.1699
2021.02.12 16:24:48,5.64,-33.96,-30.66,0.34477556,0.90503585,9.28021,-7.18E-04,0.05755206,0.032155946,-0.097149193,-0.037134621,-2.925420523,1015.1699
2021.02.12 16:24:48,6.6,-33.6,-30.84,0.15802214,0.79250497,9.943423,-0.021487184,-0.04568417,0.038875464,-0.079523303,-0.015890788,-2.917141676,1015.1758
2021.02.12 16:24:48,7.44,-33.84,-29.88,0.3974496,0.8356019,9.617802,0.071364336,-0.002923601,0.09385333,-0.08658962,-0.041300874,-2.870276451,1015.1758
2021.02.12 16:24:48,7.7999997,-34.02,-29.939999,0.31843856,0.8786988,9.536397,0.071364336,-0.010864849,0.07613824,-0.091831252,-0.03337951,-2.866471052,1015.1709
2021.02.12 16:24:49,8.28,-34.44,-30,0.14605077,1.1444633,9.227535,0.098853275,-0.12998356,0.068197,-0.123381533,-0.015826389,-2.862121344,1015.1709
2021.02.12 16:24:49,8.099999,-34.26,-29.519999,0.15562786,1.3000913,9.838076,0.02005165,-0.11043588,0.001001819,-0.131371409,-0.015817614,-2.864472866,1015.17114
2021.02.12 16:24:49,7.3799996,-34.32,-30.06,-0.038308397,1.2953026,9.316123,0.010888672,-0.07195137,-0.021600194,-0.138151944,0.00411203,-2.903119087,1015.16675
2021.02.12 16:24:49,8.04,-34.62,-29.34,0.052674048,1.5036045,9.428655,-0.07157813,0.067325905,-0.029541442,-0.158137783,-0.005586534,-2.871004343,1015.16675
2021.02.12 16:24:49,7.8599997,-34.5,-29.699999,-0.076616794,1.8531687,9.124581,-0.12961033,0.05205427,-0.05580865,-0.200364113,0.008396549,-2.875169277,1015.16016
2021.02.12 16:24:49,7.68,-34.32,-30.119999,-0.45012367,1.611347,10.077502,-0.18886426,0.034950044,-0.07718893,-0.158398047,0.044636525,-2.927386522,1015.16016
2021.02.12 16:24:49,8.28,-33.719997,-30.359999,-0.17238778,1.5850099,8.789383,-0.044700064,0.08992792,0.049260173,-0.178381234,0.019610668,-2.871678114,1015.1599
2021.02.12 16:24:49,7.74,-33.3,-31.14,-0.24182175,1.6041641,9.12937,-0.09784534,0.056941193,0.050481904,-0.173879236,0.026482137,-2.894260645,1015.17114
2021.02.12 16:24:49,7.98,-32.88,-30.539999,-0.00478855,1.759792,9.644139,-0.15343408,0.056941193,0.041318923,-0.180486977,4.97E-04,-2.853351593,1015.17114
2021.02.12 16:24:49,8.4,-33,-30.48,0.1699935,1.7023294,9.850046,-0.12533428,-0.001091005,0.030934216,-0.171109065,-0.017256431,-2.826210499,1015.1609
2021.02.12 16:24:49,8.28,-32.82,-30.66,0.3998439,2.083019,9.857229,-0.09173669,-0.079281755,0.008943068,-0.20808883,-0.040541291,-2.788899899,1015.1609
2021.02.12 16:24:49,8.099999,-32.64,-30.72,0.56265455,2.1189332,10.4294615,-0.07890852,-0.16297029,-0.07474547,-0.200156555,-0.053896327,-2.782751799,1015.1643
2021.02.12 16:24:49,7.68,-32.579998,-31.5,0.5602603,1.4676905,10.518049,-0.06180429,-0.08783387,-0.2586159,-0.138451159,-0.053216267,-2.819301128,1015.17065
2021.02.12 16:24:49,7.68,-32.219997,-31.74,0.33759275,0.90503585,10.793391,-0.081962846,-0.08111435,-0.3539109,-0.083614528,-0.031267535,-2.855587006,1015.17065
2021.02.12 16:24:49,8.04,-31.92,-31.679998,0.33519846,0.22506183,9.96976,0.006001751,-0.032856,-0.39850405,-0.022557873,-0.033608858,-2.857831717,1015.17456
