Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2018.12.13 21:39:12,14,9,-26.82648,-5.07202,-28.48358,-0.47194,0.46228,10.2507,-0.02907,-0.03674,0.05302,93.94064,-3.25549,-1.52524,1022.60577
2018.12.13 21:39:12,14,9,-25.93994,-4.88586,-27.93884,-0.29077,0.31784,9.49335,0.02632,-0.08788,0.04024,93.89655,-2.98556,-1.0397,1022.61108
2018.12.13 21:39:12,14,9,-25.62256,-5.09644,-27.99988,-0.19501,0.09438,9.27867,0.01355,-0.03674,0.09883,93.90173,-3.14048,-0.73303,1022.60522
2018.12.13 21:39:12,14,9,-26.6861,-3.43323,-28.80096,0.04521,0.1702,9.49973,-0.08553,-0.05379,0.13078,93.48288,-2.77222,-0.41081,1022.61108
2018.12.13 21:39:13,14,9,-26.08185,-3.58582,-27.72217,0.16412,0.71448,9.86444,-0.07487,-0.04633,0.09137,92.93723,-2.33336,-0.32793,1022.61108
2018.12.13 21:39:13,14,9,-26.84021,-2.64435,-28.39966,0.1721,0.88606,10.36243,-0.02481,-0.15073,0.08604,92.21295,-2.45441,0.42607,1022.61108
2018.12.13 21:39:13,14,9,-26.22833,-1.66626,-27.87476,0.01968,-0.13786,9.76709,0.03485,-0.10599,0.21814,91.5108,-2.22584,1.01619,1022.61108
2018.12.13 21:39:13,14,9,-27.88239,-1.0498,-28.43933,0.56157,0.60992,9.62981,0.02525,0.03569,0.01041,90.62833,-2.65264,1.10049,1022.61108
2018.12.13 21:39:13,14,9,-26.651,-1.82037,-27.41089,0.55119,0.67856,8.94109,-0.2123,-0.18481,-0.00237,90.66714,-1.8167,1.76886,1022.61108
2018.12.13 21:39:13,14,9,-28.18909,-1.02539,-26.69678,0.1362,0.29469,10.43108,-0.01842,0.06659,0.00722,90.68665,-1.36214,1.72339,1022.6051
2018.12.13 21:39:13,14,9,-26.71204,-1.15051,-27.57874,0.32854,0.55087,9.31218,0.03059,0.05061,-0.04391,90.57513,-1.76793,1.27053,1022.6051
2018.12.13 21:39:13,14,9,-27.11792,-2.09198,-28.42865,0.56876,0.58759,10.03444,0.00288,0.11026,-0.14299,91.22794,-2.15421,0.64663,1022.61108
2018.12.13 21:39:13,14,9,-26.31836,-1.37024,-28.50037,0.16333,0.30347,9.94824,0.03378,-0.01117,-0.00876,91.41895,-2.28385,0.56313,1022.61108
2018.12.13 21:39:14,14,9,-29.21906,-0.79651,-27.771,-0.15909,0.28592,9.86365,0.03804,-0.05058,0.08072,91.12286,-2.41167,0.86509,1022.61108
2018.12.13 21:39:14,14,9,-27.40784,-2.55585,-28.38287,0.45941,0.4575,9.82375,0.03059,-0.09106,-0.00024,91.06937,-2.83868,1.57021,1022.61108
2018.12.13 21:39:14,14,9,-28.75366,-1.95618,-27.88239,0.28145,0.77992,9.87561,0.01567,-0.02289,-0.08333,91.37701,-2.90507,1.73284,1022.60669
2018.12.13 21:39:14,14,9,-27.3468,-2.62451,-27.13623,0.11145,0.64743,10.00969,0.09024,0.03357,-0.0045,91.72888,-3.34969,1.58259,1022.61108
2018.12.13 21:39:14,14,9,-27.28577,-2.68555,-26.51367,0.11864,0.53889,9.45264,0.00609,0.03357,0.02319,91.57031,-3.56096,1.37799,1022.61108
2018.12.13 21:39:14,14,9,-27.30255,-2.58026,-27.47345,0.22717,0.45749,9.6338,-0.05464,0.03676,0.05196,91.42957,-3.38099,1.2257,1022.61108
2018.12.13 21:39:14,14,9,-28.31268,-2.97852,-26.52588,0.19446,1.0752,9.93945,-0.028,0.02931,0.00935,91.17676,-3.09121,1.09852,1022.61108
2018.12.13 21:39:14,14,9,-27.07062,-3.08685,-25.74158,0.39159,0.71846,9.62741,-0.00031,0.03889,-0.04712,91.03973,-3.37102,0.827,1022.61108
2018.12.13 21:39:14,14,9,-27.40173,-1.6861,-26.42517,0.23676,0.66739,9.70563,0.04443,-0.01649,-0.01196,91.36432,-3.50766,0.83239,1022.60864
2018.12.13 21:39:14,14,9,-27.25983,-2.40326,-26.82037,0.07155,0.59557,9.71281,-0.02267,-0.09001,0.03172,91.19806,-3.65015,1.02515,1022.61108
2018.12.13 21:39:15,14,9,-26.40381,-2.64282,-28.83301,0.46899,0.89565,9.69206,-0.06635,-0.00691,-0.07268,91.2478,-3.72805,0.91899,1022.61108
2018.12.13 21:39:15,14,9,-26.2146,-2.96021,-27.84576,0.02448,0.58121,9.8405,-0.09938,-0.00798,-0.0258,91.37396,-3.30523,0.96969,1022.61108
