Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2018.12.13 21:40:13,8,9,-5.52368,17.25311,-22.76154,-0.17665,0.34737,9.87242,-0.14838,0.008,0.17233,18.28998,-3.43892,-0.88447,1022.60785
2018.12.13 21:40:13,8,9,-4.3457,17.83295,-23.08044,-0.10881,0.73602,10.1326,-0.0493,0.00587,-0.01303,17.92307,-2.90902,-0.74006,1022.60785
2018.12.13 21:40:13,8,9,-4.79889,17.79022,-22.67609,-0.09525,0.35535,9.72957,0.05615,-0.01649,0.08072,17.32028,-3.19947,-0.69042,1022.60785
2018.12.13 21:40:13,8,9,-5.81818,17.55371,-23.54126,0.14018,0.76155,9.66014,-0.03014,-0.06551,-0.02048,17.19806,-3.19149,-0.42542,1022.60785
2018.12.13 21:40:13,8,9,-6.37665,17.72614,-22.28699,0.03165,0.83418,9.76309,0.11581,-0.07722,-0.09291,17.77155,-3.13885,-0.51154,1022.59326
2018.12.13 21:40:13,8,9,-6.83441,16.51611,-22.77527,-0.10481,0.02255,9.07196,-0.03546,-0.05592,-0.00131,18.32791,-3.28788,-0.37612,1022.60785
2018.12.13 21:40:13,8,9,-5.34363,16.74652,-22.7066,0.24951,0.82222,9.90274,-0.00031,-0.05698,0.02107,18.17084,-3.14647,-0.05943,1022.59332
2018.12.13 21:40:13,8,9,-5.07355,17.55371,-22.76611,0.42749,0.9124,10.12221,0.08917,-0.03781,-0.08653,18.17752,-3.69127,0.32399,1022.60785
2018.12.13 21:40:13,8,9,-7.65228,15.07568,-23.33069,0.31097,0.60834,9.80379,0.00183,-0.041,-0.05777,18.65967,-3.8649,0.65757,1022.60785
2018.12.13 21:40:14,8,9,-6.90613,17.51404,-23.50311,0.37961,0.72884,9.72478,0.01141,-0.01224,-0.05457,19.08044,-3.93178,0.7874,1022.59363
2018.12.13 21:40:14,8,9,-8.09631,16.43829,-22.02148,0.18169,0.87569,9.84848,-0.03972,0.008,-0.0567,19.61978,-3.73072,0.99998,1022.60785
2018.12.13 21:40:14,8,9,-7.6416,15.76996,-22.74323,0.04044,0.57961,10.02246,0.04443,0.09215,0.07858,19.46069,-3.98805,0.57979,1022.60785
2018.12.13 21:40:14,8,9,-6.25458,16.21857,-23.71368,0.10587,0.59077,9.88919,0.04018,0.13583,0.06261,18.96817,-4.10258,0.10504,1022.59393
2018.12.13 21:40:14,8,9,-5.52673,17.81616,-22.33582,-0.20299,0.51416,9.35129,-0.05569,0.07085,0.10309,18.34848,-3.8753,-0.57582,1022.60785
2018.12.13 21:40:14,8,9,-6.22864,17.23633,-23.40546,0.06676,0.94353,9.90434,-0.0067,0.02611,0.01361,17.74451,-3.77098,-0.78589,1022.59338
2018.12.13 21:40:14,8,9,-5.87006,17.74139,-22.10999,-0.13354,0.60913,9.75432,-0.08766,-0.05165,-0.00769,17.78299,-3.41782,-0.60341,1022.60785
2018.12.13 21:40:14,8,9,-4.92859,18.15338,-22.91718,-0.21574,0.89565,9.9642,0.00076,-0.041,-0.00664,17.72711,-3.44181,-0.44476,1022.60785
2018.12.13 21:40:14,8,9,-5.41229,17.83752,-22.05658,-0.1543,0.54689,9.7998,0.00288,-0.02609,0.01573,17.35141,-3.56602,-0.30215,1022.60785
2018.12.13 21:40:14,8,9,-5.66254,15.92712,-22.61353,-0.06172,0.75996,9.70084,-0.01202,-0.00798,-0.01089,17.33347,-3.563,-0.23328,1022.60785
2018.12.13 21:40:15,8,9,-4.62341,16.35284,-23.21167,-0.10004,0.59557,9.97937,0.03485,0.01546,0.0168,17.32364,-3.60935,-0.19512,1022.60785
2018.12.13 21:40:15,8,9,-6.11572,16.08276,-23.49548,-0.112,0.65462,9.78145,0.00609,0.01227,-0.01941,17.53497,-3.65312,-0.33951,1022.60785
2018.12.13 21:40:15,8,9,-6.7337,16.74957,-23.40546,-0.10162,0.65543,9.74074,0.00076,-0.00584,-0.02261,17.76859,-3.71227,-0.40416,1022.59412
2018.12.13 21:40:15,8,9,-8.78296,16.94946,-25.72021,0.00293,0.64984,9.83571,0.01035,-0.01437,-0.04178,18.42331,-3.82152,-0.27328,1022.59448
