Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure,
2021.02.11 16:38:52,39.0,25.0,-21.3,-13.38,-43.739998,0.2705448,0.7445967,10.304645,0.28099802,-0.19975294,-0.025045475,-0.07210823148488998,-0.026248617097735405,2.0377116203308105,1017.48,
2021.02.11 16:38:52,39.0,25.0,-21.9,-13.139999,-43.5,-0.1340753,0.92416185,8.884883,0.37995818,0.28893927,-0.12644911,-0.1036306619644165,0.015089127235114574,1.935254693031311,1017.48,
2021.02.11 16:38:52,39.0,25.0,-22.14,-13.2,-43.2,-0.47405192,0.92416185,8.678981,0.023823744,0.03176499,0.007941248,-0.10592630505561829,0.05456646904349327,1.9122306108474731,1017.48,
2021.02.11 16:38:52,39.0,25.0,-22.14,-13.32,-43.02,-0.16519992,0.91697925,9.974244,-0.19853121,-0.06536258,0.044593163,-0.09166450798511505,0.01656113564968109,1.9595954418182373,1017.48,
2021.02.11 16:38:52,39.0,25.0,-22.619999,-13.5,-43.079998,-0.24181437,0.92176765,10.09156,-0.02687807,-0.06047566,0.0421497,-0.09106169641017914,0.023957455530762672,1.9556245803833008,1017.4741,
2021.02.11 16:38:52,39.0,25.0,-22.38,-13.92,-43.079998,-0.14844051,0.9672575,9.80665,0.044593163,-0.087964594,0.050701816,-0.09830363094806671,0.015135563910007477,1.967909336090088,1017.4741,
2021.02.11 16:38:52,39.0,25.0,-22.619999,-13.799999,-43.02,-0.050278235,0.91697925,9.457097,0.04886922,-0.044593163,0.02321288,-0.09665849804878235,0.0053164055570960045,1.9683926105499268,1017.4741,
2021.02.11 16:38:52,39.0,25.0,-22.56,-14.28,-43.02,-0.06464344,0.842759,9.255983,0.014660766,0.051923547,0.002443461,-0.09079762548208237,0.006983849219977856,1.9953899383544922,1017.4741,
2021.02.11 16:38:52,39.0,25.0,-22.5,-13.86,-43.02,-0.12689269,0.8379706,9.64145,-0.06352998,0.016493361,0.012217305,-0.08668801188468933,0.0131604028865695,1.9838863611221313,1017.479,
2021.02.11 16:38:52,39.0,25.0,-22.74,-13.5,-42.78,-0.12928689,0.8810662,9.706094,-0.05497787,0.032375857,-0.014660766,-0.09051845222711563,0.013319389894604683,1.9616984128952026,1017.479,
