Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2018.12.13 18:42:49,39,24,16.47644,-2.99835,-21.3089,0.26707,0.66022,9.5899,-0.16531,-0.08105,0.00293,260.3515,-3.84909,-0.04004,1020.18323
2018.12.13 18:42:49,39,24,15.32898,-1.04675,-19.46411,0.3046,0.6203,9.93707,-0.06944,-0.01181,-0.0056,260.44589,-3.48764,0.19131,1020.18323
2018.12.13 18:42:49,39,24,16.52832,-3.19824,-19.76013,0.2982,0.86531,10.09589,0.02963,-0.08638,0.01038,261.25284,-3.626,0.63321,1020.1825
2018.12.13 18:42:49,39,24,15.32745,-2.54822,-20.21179,-0.05614,0.49022,9.75351,-0.02682,-0.00542,0.03595,260.8757,-3.85197,1.11906,1020.18323
2018.12.13 18:42:50,39,24,14.52484,-2.54669,-20.7077,0.14418,0.77513,8.91714,0.06479,0.00842,0.10094,260.93155,-4.23033,0.88526,1020.18323
2018.12.13 18:42:50,39,24,16.0614,-4.3335,-20.21179,0.53363,0.92995,10.14217,0.1468,0.05956,-0.04927,260.99423,-4.56811,1.0084,1020.18323
2018.12.13 18:42:50,39,24,15.87524,-3.84674,-20.50781,0.1346,0.67297,9.75351,0.01259,0.02974,0.02742,261.2197,-4.65022,0.94414,1020.18323
2018.12.13 18:42:50,39,24,16.67938,-2.04468,-20.96252,0.07715,0.76396,9.76309,0.00194,0.02335,0.03275,261.61673,-4.53755,0.83326,1020.18323
2018.12.13 18:42:50,39,24,16.27655,-2.6474,-20.3598,0.22717,0.97943,9.72878,-0.00446,0.00523,0.00612,261.75336,-4.55885,0.82783,1020.18317
2018.12.13 18:42:50,39,24,15.17334,-3.39813,-20.95947,0.06677,0.62909,9.87482,-0.01724,0.03293,0.02423,261.97333,-4.46757,0.68864,1020.18323
2018.12.13 18:42:50,39,24,16.57715,-2.20032,-22.05963,0.11465,0.70171,9.62743,-0.05772,0.00949,0.04021,262.05368,-4.20807,0.64964,1020.18323
2018.12.13 18:42:50,39,24,15.77606,-4.19769,-20.50781,0.19685,0.89563,9.86763,0.01898,-0.03099,-0.00667,262.28876,-4.30264,0.70881,1020.18323
2018.12.13 18:42:50,39,24,14.72626,-3.74908,-21.11053,0.08273,0.73683,9.69685,0.00299,-0.00542,-0.0269,262.29401,-4.37867,0.7298,1020.18323
2018.12.13 18:42:50,39,24,16.12549,-4.34875,-21.16089,0.19206,0.80626,9.78464,0.00406,-0.03311,-0.04715,262.82608,-4.62926,0.89188,1020.18323
2018.12.13 18:42:51,39,24,15.1825,-1.96838,-20.36743,0.03725,0.68016,9.83971,-0.03322,-0.00223,0.00612,263.18314,-4.43326,0.85001,1020.18292
2018.12.13 18:42:51,39,24,15.52734,-3.44696,-20.61157,0.11226,0.81664,9.78703,-0.03642,-0.02779,-0.0024,263.32959,-4.28761,0.75663,1020.18323
2018.12.13 18:42:51,39,24,15.02686,-4.34723,-19.16199,0.10347,0.79349,9.79501,-0.01511,0.00098,-0.02051,263.28021,-4.274,0.73917,1020.18323
2018.12.13 18:42:51,39,24,15.02686,-3.28827,-20.95337,0.15535,0.72725,9.75032,-0.04175,-0.00969,-0.02371,263.72916,-4.18426,0.77819,1020.18323
2018.12.13 18:42:51,39,24,16.37726,-3.79791,-19.20929,0.15535,0.65462,9.82933,-0.01938,-0.01288,0.01038,263.71265,-3.94813,0.81714,1020.18323
2018.12.13 18:42:51,39,24,15.87677,-2.6001,-19.61212,0.16652,0.69453,9.91551,0.0062,0.01482,-0.0056,263.77505,-3.87719,0.86739,1020.18323
2018.12.13 18:42:51,39,24,14.82697,-3.09906,-20.06226,0.10507,0.60275,9.78224,0.01152,0.00523,0.00079,263.74219,-3.87859,0.89415,1020.18323
2018.12.13 18:42:51,39,24,15.32745,-3.39813,-20.46051,0.15137,0.75677,9.76309,0.0211,0.02121,-0.02583,263.75333,-4.01654,0.83852,1020.18323
2018.12.13 18:42:51,39,24,15.87524,-2.74506,-19.91425,0.07474,0.71048,9.85088,0.0211,0.00842,0.02104,263.68466,-4.0622,0.72371,1020.18323
2018.12.13 18:42:52,39,24,13.83667,-2.84576,-20.20874,0.10747,0.74879,9.76707,0.00726,0.02014,0.01784,263.79626,-4.19161,0.59368,1020.17975
2018.12.13 18:42:52,39,24,16.77704,-3.39661,-20.71228,0.07475,0.73763,9.8804,0.00938,0.02335,0.04767,263.65717,-4.28714,0.59088,1020.17932
2018.12.13 18:42:52,39,24,17.12646,-2.09656,-20.66193,0.12503,0.72006,9.81018,0.00726,0.00949,0.0466,263.48129,-4.3365,0.58076,1020.17908
2018.12.13 18:42:52,39,24,15.92712,-3.85132,-20.66498,0.16971,0.78391,9.8429,-0.00873,0.00949,0.0253,263.66495,-4.35832,0.6666,1020.18323
2018.12.13 18:42:52,39,24,17.27448,-4.19769,-20.06378,0.1785,0.76157,9.81097,-0.01299,0.00523,0.00826,263.40289,-4.43232,0.76657,1020.18323
2018.12.13 18:42:52,39,24,17.27295,-2.94952,-20.55969,0.1362,0.71368,9.8389,-0.00659,0.00523,0.02742,263.22128,-4.40955,0.81417,1020.18323
2018.12.13 18:42:52,39,24,17.27753,-2.39716,-19.76624,0.18887,0.77034,9.86365,-0.00659,0.00098,-0.00772,263.53748,-4.34134,0.94461,1020.18323
2018.12.13 18:42:52,39,24,16.3269,-0.64392,-22.06268,0.1322,0.70171,9.79182,-0.00873,0.01695,-0.00027,263.82513,-4.32901,0.83941,1020.17664
2018.12.13 18:42:52,39,24,15.92712,-1.95007,-21.55609,0.15375,0.74081,9.75751,-0.00233,-0.00862,-0.02051,264.60391,-4.34804,0.82645,1020.17615
2018.12.13 18:42:53,39,24,17.58118,-1.79596,-20.91217,0.11705,0.77992,9.90834,-0.00233,-0.00436,-0.00772,264.95306,-4.37316,0.75284,1020.18323
2018.12.13 18:42:53,39,24,15.20081,-4.77448,-19.3222,0.08832,0.65382,9.87402,-0.0002,0.01163,0.01677,264.55304,-4.29264,0.67087,1020.17572
2018.12.13 18:42:53,39,24,15.47699,-3.44696,-20.36285,0.0899,0.71767,9.78304,-0.00659,-0.00755,0.00079,264.44095,-4.2365,0.63662,1020.18323
2018.12.13 18:42:53,39,24,15.87524,-2.39868,-20.81146,0.0899,0.71767,9.78304,-0.01724,-0.00436,0.01038,264.33514,-4.19588,0.6324,1020.18323
2018.12.13 18:42:53,39,24,15.37628,-3.59955,-19.60602,0.18408,0.71129,9.83492,-0.00127,-0.01288,-0.00027,264.31998,-4.15224,0.68868,1020.17566
2018.12.13 18:42:53,39,24,14.92767,-2.95105,-20.16144,0.14816,0.65622,9.96181,-0.01405,-0.01714,-0.00453,264.21619,-4.06654,0.76354,1020.18323
2018.12.13 18:42:53,39,24,15.42358,-2.64587,-20.16144,0.12662,0.66579,9.86844,-0.01192,0.01482,-0.01732,264.35367,-4.12295,0.74022,1020.18323
2018.12.13 18:42:53,39,24,15.77911,-3.14789,-20.21332,0.12183,0.73523,9.77026,0.00832,-0.0033,0.00505,264.63617,-4.17314,0.73092,1020.18323
2018.12.13 18:42:53,39,24,15.47546,-3.74756,-21.85974,0.12183,0.71368,9.7583,0.00299,-0.00223,0.0157,264.45642,-4.14681,0.76473,1020.18323
2018.12.13 18:42:53,39,24,15.52887,-2.49329,-20.16296,0.16971,0.75917,9.88759,0.0275,-0.0182,0.01465,264.2789,-4.19585,0.80889,1020.18323
2018.12.13 18:42:54,39,24,15.48004,-2.39105,-20.36285,0.14577,0.7065,9.81577,0.0275,-0.00436,0.00505,264.36707,-4.28982,0.83027,1020.17688
2018.12.13 18:42:54,39,24,15.47699,-2.99683,-21.16394,0.15295,0.76636,9.78703,0.02856,-0.01607,-0.00346,264.5708,-4.45992,0.89682,1020.18323
2018.12.13 18:42:54,39,24,15.02838,-4.6463,-20.6604,0.1721,0.75917,9.75351,0.01366,0.01482,-0.0056,264.36316,-4.46618,0.90574,1020.18323
2018.12.13 18:42:54,39,24,15.87524,-3.24402,-21.11359,0.14099,0.72086,9.85167,-0.01299,-0.00436,-0.02051,264.21762,-4.4609,0.88749,1020.18323
2018.12.13 18:42:54,39,24,14.42413,-2.89612,-21.61102,0.1386,0.75438,9.83731,-0.02045,0.00949,-0.02264,264.42859,-4.4073,0.79079,1020.17657
2018.12.13 18:42:54,39,24,15.31982,-3.30048,-19.17267,0.11943,0.71129,9.89238,-0.02364,-0.0246,-0.00986,264.38705,-4.3007,0.82179,1020.17651
2018.12.13 18:42:54,39,24,15.52734,-2.54974,-20.6604,0.18408,0.8262,9.88759,0.02003,-0.01074,0.004,264.44901,-4.34681,0.91807,1020.17645
2018.12.13 18:42:54,39,24,15.72571,-2.84576,-20.46204,0.14339,0.77353,9.81577,-0.00233,0.01375,-0.02371,264.76257,-4.37966,0.90311,1020.18323
2018.12.13 18:42:54,39,24,15.37781,-3.49731,-20.41016,0.18169,0.73763,9.70802,-0.00978,0.01163,0.00505,264.90778,-4.26839,0.83195,1020.18323
2018.12.13 18:42:55,39,24,13.5376,-3.58276,-20.20874,0.29182,0.84535,9.8421,-0.02364,-0.00862,0.00079,265.03653,-4.29263,0.99763,1020.17645
2018.12.13 18:42:55,39,24,15.47394,-2.24457,-20.16296,0.16014,0.69212,9.60507,0.01152,0.02335,-0.04181,265.22656,-4.48701,1.01495,1020.17664
