Time,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.12 12:05:49,10.38,-35.399998,-26.279999,-0.2561874,0.9696813,9.270632,0.15420438,-0.023889108,-0.099834934,-0.104178675,0.027627267,-2.852508307,1017.61206
2021.02.12 12:05:49,10.38,-35.64,-26.22,-0.42378664,0.9313729,9.3280945,0.091896124,-0.08131044,-0.115717426,-0.099414296,0.045399997,-2.868855238,1017.61206
2021.02.12 12:05:50,10.5,-35.82,-26.46,-0.09337672,1.2713599,9.419077,-0.060209323,-0.11674062,0.09442022,-0.134159744,0.00991325,-2.831471205,1017.61206
2021.02.12 12:05:50,10.2,-35.94,-26.88,0.14365649,1.1708003,9.744699,-0.12068498,-0.08741909,0.08220291,-0.119561382,-0.014740948,-2.826413155,1017.61206
2021.02.12 12:05:50,9.9,-36.36,-27.119999,0.21548474,1.1468576,9.486116,-0.07853528,-0.04526939,0.05471398,-0.120283887,-0.022711895,-2.832036972,1017.60864
2021.02.12 12:05:50,9.42,-36.239998,-27.119999,0.05027977,1.0726352,9.718362,-0.060209323,-0.095971204,0.03944235,-0.109925613,-0.005173642,-2.860025883,1017.605
2021.02.12 12:05:50,9.3,-36.3,-27.24,0.05506832,1.0582695,9.47654,-0.051046345,-0.037328143,0.034555424,-0.111209929,-0.00581095,-2.862935305,1017.605
2021.02.12 12:05:50,9.12,-35.94,-27.359999,0.32801566,1.1372806,9.703996,-0.032720387,-0.023889108,0.059600897,-0.116598956,-0.033789258,-2.842434645,1017.60986
2021.02.12 12:05:50,9.24,-35.76,-27.48,0.29928434,1.0846065,9.454991,-0.04921375,-0.012282667,0.03638802,-0.114156678,-0.031643018,-2.839555979,1017.60986
2021.02.12 12:05:50,9.179999,-35.52,-27.72,0.28731298,0.86193895,9.541185,-0.038829036,-0.012893532,0.036998887,-0.090053611,-0.030103825,-2.84630847,1017.6116
2021.02.12 12:05:50,8.94,-35.28,-27.84,0.22506183,1.0726352,9.483723,-0.057154994,-0.029386895,0.07670512,-0.112592712,-0.023726927,-2.849792242,1017.6111
2021.02.12 12:05:50,8.76,-35.399998,-27.84,-0.2657645,1.1731946,9.565128,-0.07853528,-6.76E-04,0.06754214,-0.121997133,0.027777584,-2.89503479,1017.6111
2021.02.12 12:05:50,8.4,-35.16,-27.72,-0.38068968,1.498816,9.311335,-0.03088779,0.07507106,0.096252814,-0.159466848,0.040861789,-2.906113625,1017.6089
2021.02.12 12:05:50,8.4,-35.28,-27.96,-0.4956149,1.5467016,8.964165,-0.04249423,0.14409883,0.045551,-0.170604929,0.055232231,-2.916940928,1017.6089
2021.02.12 12:05:50,8.4,-35.1,-28.019999,-0.9289786,1.3000913,9.857229,-0.20193006,0.19785498,0.003401298,-0.130563319,0.093965836,-2.959079504,1017.6118
2021.02.12 12:05:50,8.88,-35.1,-28.019999,-0.102953814,1.8148603,9.668081,-0.16833247,0.21923526,0.13473731,-0.185547009,0.010648434,-2.856791019,1017.6072
2021.02.12 12:05:50,9.059999,-34.92,-28.26,-0.2944958,1.6281068,9.483723,-0.03760731,0.120275095,0.05165965,-0.169936165,0.031042788,-2.87195158,1017.6072
2021.02.12 12:05:50,9.12,-34.559998,-28.14,-0.59378016,1.4269878,8.93304,-0.038218174,0.081179716,0.022948986,-0.15806137,0.066372477,-2.902024984,1017.60693
2021.02.12 12:05:50,9.12,-34.2,-27.84,-0.5698374,1.3743137,9.581888,-0.14511959,0.002378098,-0.016757255,-0.14220883,0.059400298,-2.896885872,1017.60693
2021.02.12 12:05:51,9.059999,-34.02,-27.779999,-0.34716985,1.690358,9.158101,-0.14023267,0.012151943,-0.010648603,-0.182392836,0.037890352,-2.866595268,1017.6067
2021.02.12 12:05:51,9.12,-33.84,-28.08,-0.9074302,0.9960183,10.077502,-0.17383026,-0.123460144,-0.11693916,-0.098121442,0.089802951,-2.931965828,1017.604
2021.02.12 12:05:51,9.3,-33.36,-28.32,-0.82602483,1.0008069,10.326508,-0.10724595,-0.09413861,-0.014924659,-0.09630885,0.079820774,-2.915031672,1017.604
2021.02.12 12:05:51,9.48,-33.48,-28.92,-0.038308397,1.3958622,10.513261,-0.11030027,-0.1295688,0.10236146,-0.131998688,0.003643801,-2.832704067,1017.6035
2021.02.12 12:05:51,9.059999,-33.18,-29.22,0.023942748,0.7541966,10.362421,-0.10052643,-0.1521708,-0.03691581,-0.072653592,-0.002310532,-2.855012178,1017.6035
