Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure,
2021.02.12 11:57:08,13.0,14.0,-12.0,21.48,-34.98,-0.19153613,0.61530983,9.583989,0.14844026,0.008552114,-0.028710667,-0.06410109996795654,0.0199823509901762,0.49250224232673645,1018.78687,
2021.02.12 11:57:08,13.0,14.0,-11.94,21.42,-34.62,-0.08140286,0.45729253,9.411607,0.14660765,0.12217305,0.0067195175,-0.048548150807619095,0.00864898320287466,0.4877646863460541,1018.78687,
2021.02.12 11:57:09,13.0,14.0,-11.7,21.48,-34.62,-0.25857377,0.4237737,9.744401,-0.053145275,6.1086525E-4,0.012217305,-0.043446287512779236,0.026529399678111076,0.5025780200958252,1018.78687,
2021.02.12 11:57:09,13.0,14.0,-12.66,21.42,-34.62,-0.32321724,0.4261679,9.469068,-0.023823744,0.017104227,0.013439035,-0.04494982957839966,0.03412076085805893,0.54277104139328,1018.78687,
2021.02.12 11:57:09,13.0,14.0,-12.66,21.24,-34.44,-0.1388637,0.61530983,9.330204,-0.005497787,0.0061086523,0.050701816,-0.0658455342054367,0.014882144518196583,0.5118045806884766,1018.772,
2021.02.12 11:57:09,13.0,14.0,-12.54,21.18,-34.32,-0.021547815,0.45489833,9.763555,-0.108123146,0.002443461,0.070249505,-0.04655768349766731,0.0022069604601711035,0.506263017654419,1018.772,
2021.02.12 11:57:09,13.0,14.0,-12.9,21.06,-34.32,0.16759412,0.41180268,9.883265,-0.119729586,0.0421497,0.073303826,-0.041636597365140915,-0.01695573888719082,0.501226007938385,1018.772,
2021.02.12 11:57:09,13.0,14.0,-12.12,21.18,-34.38,0.031124622,0.30406362,9.931149,-0.103847094,0.077579886,0.01160644,-0.030607454478740692,-0.0031340301502496004,0.49553659558296204,1018.772,
2021.02.12 11:57:09,13.0,14.0,-12.0,21.539999,-33.96,-0.19871874,0.35673606,9.758766,-0.05131268,-0.01038471,-0.059864793,-0.036531608551740646,0.02036028727889061,0.5086499452590942,1018.781,
2021.02.12 11:57:09,13.0,14.0,-12.0,21.779999,-34.32,-0.2873042,0.29688102,9.677363,0.008552114,0.01038471,-0.05375614,-0.03065476566553116,0.0296795554459095,0.5184423923492432,1018.781,
2021.02.12 11:57:09,13.0,14.0,-11.34,21.3,-34.079998,-0.35194764,0.39743748,9.85214,-0.025045475,0.007941248,-0.059253927,-0.04029268026351929,0.03570777550339699,0.5061725974082947,1018.781,
2021.02.12 11:57:09,13.0,14.0,-11.4,20.939999,-33.84,-0.2896984,0.50996494,10.007763,-0.026267206,0.0018325958,-0.0580322,-0.05089161917567253,0.02893928624689579,0.500639021396637,1018.781,
2021.02.12 11:57:09,13.0,14.0,-11.04,20.46,-34.32,-0.36391866,0.45489833,9.873688,0.03726278,0.02565634,-0.04153884,-0.046008024364709854,0.03684074431657791,0.5097360014915466,1018.77026,
2021.02.12 11:57:09,13.0,14.0,-10.559999,20.039999,-33.66,-0.45250413,0.47884035,9.385271,0.112399206,-0.03481932,-0.043982297,-0.05091715604066849,0.048176974058151245,0.5110900402069092,1018.77026,
2021.02.12 11:57:09,13.0,14.0,-10.8,20.4,-33.899998,-0.25617957,0.62009823,9.449914,0.12095132,-0.06658431,-0.002443461,-0.06550151854753494,0.027102557942271233,0.4790304899215698,1018.77026,
2021.02.12 11:57:09,13.0,14.0,-10.26,20.34,-33.78,-0.08379706,0.5793968,9.950302,0.017715093,-0.0018325958,0.03176499,-0.05816132575273514,0.00842136051505804,0.4422992467880249,1018.77026,
2021.02.12 11:57:09,13.0,14.0,-10.559999,20.039999,-33.3,-0.21308395,0.58418524,9.67018,0.03176499,-0.047647487,-0.007330383,-0.06032305955886841,0.022031592205166817,0.4742376208305359,1018.7805,
2021.02.12 11:57:09,13.0,14.0,-10.98,20.46,-33.48,-0.08619126,0.46926352,9.260772,0.12644911,-0.014049901,-0.0061086523,-0.050626691430807114,0.009306867606937885,0.4719199538230896,1018.7805,
2021.02.12 11:57:09,13.0,14.0,-11.219999,20.22,-33.42,0.06943185,0.31603462,9.358934,-0.0018325958,-0.019547688,-6.1086525E-4,-0.03375447541475296,-0.00741864088922739,0.4749128222465515,1018.7805,
2021.02.12 11:57:09,13.0,14.0,-11.4,19.68,-33.6,0.011971008,0.34955344,9.715671,-0.058643065,-0.019547688,-0.05375614,-0.035962775349617004,-0.0012321333633735776,0.4983033239841461,1018.7805,
2021.02.12 11:57:09,13.0,14.0,-11.28,19.619999,-33.84,-0.45250413,0.60812724,9.76116,-0.004276057,0.014049901,-0.13500121,-0.06215372309088707,0.04632445424795151,0.5351504683494568,1018.7771,
2021.02.12 11:57:09,13.0,14.0,-11.4,19.26,-34.32,-0.8571242,0.8523358,9.871294,0.004886922,0.021380283,-0.12522738,-0.08580998331308365,0.08661273866891861,0.5764825940132141,1018.7771,
2021.02.12 11:57:09,13.0,14.0,-11.46,19.439999,-34.5,-0.641646,0.81881696,10.005369,-0.009162978,0.009773844,-0.005497787,-0.08148913830518723,0.06404246389865875,0.5527429580688477,1018.7771,
2021.02.12 11:57:09,13.0,14.0,-11.7,20.039999,-34.98,-0.34237084,0.5793968,9.720459,0.021380283,-0.0030543262,0.049480084,-0.059498660266399384,0.035207122564315796,0.5299803614616394,1018.7771,
2021.02.12 11:57:09,13.0,14.0,-12.059999,20.4,-35.1,-0.16998832,0.46447513,9.284714,0.06963864,-0.0030543262,0.058643065,-0.04997576028108597,0.018306361511349678,0.5212712287902832,1018.7844,
2021.02.12 11:57:09,13.0,14.0,-12.12,20.699999,-34.92,-0.01436521,0.40462008,9.576807,0.0030543262,0.050701816,0.054367006,-0.04222483932971954,0.0014999989653006196,0.5023998022079468,1018.7844,
2021.02.12 11:57:09,13.0,14.0,-11.94,20.58,-35.04,-0.01436521,0.5674258,9.890448,-0.04642576,0.0018325958,0.032986723,-0.05730820819735527,0.0014524317812174559,0.48868054151535034,1018.7844,
