Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure,
2021.02.11 16:24:39,34.0,25.0,-30.06,-13.799999,-39.12,-0.505192,0.2370332,9.850046,0.0010262536,0.22325048,-0.1256391,-0.024027958512306213,0.051243383437395096,1.9535789489746094,1016.2666,
2021.02.11 16:24:39,34.0,25.0,-29.76,-13.86,-38.879997,0.06943397,0.105348095,9.962578,-0.23293513,-0.16220549,-0.12869342,-0.010573730804026127,-0.006969365756958723,1.9986082315444946,1016.28076,
2021.02.11 16:24:39,34.0,25.0,-28.619999,-14.58,-39.84,-0.5794145,-0.08140534,10.431855,-0.22560476,-0.082793005,-0.2081059,0.0077913678251206875,0.055485792458057404,2.0209567546844482,1016.2871,
2021.02.11 16:24:39,34.0,25.0,-28.019999,-15.12,-40.559998,-0.3304099,0.0071828244,10.029617,-0.018521436,-0.011932642,-0.041339695,-7.157729123719037E-4,0.03293151035904884,2.045870542526245,1016.2871,
2021.02.11 16:24:39,34.0,25.0,-27.0,-15.24,-41.52,-0.19633053,0.07901107,9.976943,-0.06433633,-0.044919364,-0.04867008,-0.007917668670415878,0.019675886258482933,2.0630509853363037,1016.2876,
2021.02.11 16:24:39,34.0,25.0,-26.519999,-15.48,-43.14,-0.19154198,-0.023942748,10.376787,-0.02157576,-0.047362827,-0.020570276,0.0023069404996931553,0.018456602469086647,2.089160203933716,1016.2876,
2021.02.11 16:24:39,34.0,25.0,-26.88,-15.719999,-43.2,-0.3304099,0.16759923,9.699207,0.027904324,0.023497544,-0.002244319,-0.017267949879169464,0.034052494913339615,2.0573360919952393,1016.2832,
2021.02.11 16:24:39,34.0,25.0,-27.18,-15.66,-43.739998,-0.29928434,0.23224466,9.73991,0.027904324,0.026551869,0.02219029,-0.023828880861401558,0.030717963352799416,2.0450072288513184,1016.2883,
2021.02.11 16:24:39,34.0,25.0,-27.18,-16.26,-44.04,-0.3998439,0.10055954,10.415095,-0.027684413,-0.0058239894,0.022801157,-0.009647766128182411,0.03837196156382561,2.0730409622192383,1016.2883,
2021.02.11 16:24:39,34.0,25.0,-26.64,-16.02,-43.739998,-0.14605077,0.18196489,10.00328,0.04745201,-0.00704572,0.06495086,-0.018186578527092934,0.014599250629544258,2.0800187587738037,1016.29175,
2021.02.11 16:24:39,34.0,25.0,-26.279999,-15.599999,-43.14,-0.12450229,0.20111908,10.235525,-1.9547688E-4,-3.2620205E-4,-0.002855184,-0.019645141437649727,0.012163141742348671,2.0740511417388916,1016.29175,
2021.02.11 16:24:39,34.0,25.0,-26.22,-15.96,-43.079998,-0.21069619,0.19154198,10.060742,0.02973692,-0.0039913934,-0.007742106,-0.019032081589102745,0.02093934826552868,2.0802390575408936,1016.2886,
2021.02.11 16:24:40,34.0,25.0,-26.76,-15.9,-43.14,-0.29210153,0.23942748,9.866806,0.101819016,0.011280237,0.020968562,-0.0242505744099617,0.02959582395851612,2.058593273162842,1016.2942,
2021.02.11 16:24:40,34.0,25.0,-27.18,-15.96,-43.2,-0.29928434,-0.12689656,9.574705,0.07371922,0.0063933157,0.015470773,0.013246067799627781,0.031247638165950775,2.09584903717041,1016.2942,
2021.02.11 16:24:40,34.0,25.0,-27.18,-16.08,-43.5,-0.12450229,-0.44294083,9.98652,-0.075331904,-0.036367252,0.04418144,0.04432138055562973,0.012466388754546642,2.1461129188537598,1016.2947,
2021.02.11 16:24:40,34.0,25.0,-27.119999,-15.78,-43.32,0.31843856,0.6177229,9.0838785,-0.013634512,-0.0046022586,0.12115046,-0.06785603612661362,-0.03504100441932678,2.0329091548919678,1016.2947,
2021.02.11 16:24:40,34.0,25.0,-27.06,-15.719999,-43.02,-0.37350687,0.50758624,10.810151,-0.22132869,-0.016208699,-0.12991516,-0.0468921959400177,0.034537751227617264,2.019371509552002,1016.291,
2021.02.11 16:24:40,34.0,25.0,-27.06,-15.78,-42.96,-0.44294083,-0.37350687,10.544386,-0.098544784,-0.03758898,-0.106702276,0.03537636995315552,0.041982583701610565,2.1098008155822754,1016.291,
2021.02.11 16:24:40,34.0,25.0,-27.0,-15.299999,-43.079998,0.05506832,-0.05506832,9.09585,0.079827875,-0.0039913934,0.050290093,0.00605403957888484,-0.0060541508719325066,2.0978639125823975,1016.291,
2021.02.11 16:24:40,34.0,25.0,-26.88,-14.7,-42.899998,0.0,0.28252444,10.055954,-0.075331904,-0.022928217,-0.002855184,-0.028087852522730827,1.0E-6,2.0359127521514893,1016.28516,
2021.02.11 16:24:40,34.0,25.0,-26.46,-14.46,-42.48,-0.38787252,0.06464542,10.934653,-0.08144055,-0.018652158,-0.09326324,-0.005908192601054907,0.03545699641108513,2.041285276412964,1016.28516,
2021.02.11 16:24:40,34.0,25.0,-26.88,-13.799999,-42.0,-0.28252444,-0.1699935,9.732727,0.10365161,-0.018041294,0.014249043,0.01745704561471939,0.029020141810178757,2.047837972640991,1016.2886,
2021.02.11 16:24:40,34.0,25.0,-27.359999,-13.559999,-42.0,-0.11971374,-0.047885496,9.727939,0.022406537,-0.025371678,0.016081639,0.004922058898955584,0.012305555865168571,2.0294814109802246,1016.2898,
2021.02.11 16:24:40,34.0,25.0,-27.539999,-13.679999,-42.059998,-0.07901107,0.12929083,10.146936,-0.03440393,-0.013154373,-0.02118114,-0.0127407843247056,0.007786534260958433,2.011580228805542,1016.2898,
2021.02.11 16:24:40,34.0,25.0,-28.14,-13.74,-42.059998,-0.24900457,0.045491222,10.170879,0.01935221,-0.022928217,-0.007742106,-0.004471323452889919,0.024477219209074974,2.0059151649475098,1016.2844,
2021.02.11 16:24:40,34.0,25.0,-27.779999,-13.98,-42.36,-0.2083019,-0.026337024,9.900327,0.0388999,-0.036367252,0.024633752,0.002659622812643647,0.021036799997091293,2.0276834964752197,1016.28394,
2021.02.11 16:24:40,34.0,25.0,-27.84,-14.16,-42.059998,-0.13886794,-0.038308397,9.771035,0.027904324,-0.027204273,0.04906836,0.003920191898941994,0.01421124767512083,2.037415027618408,1016.28394,
2021.02.11 16:24:40,34.0,25.0,-28.019999,-14.04,-41.64,-0.076616794,0.026337024,10.022434,-0.020964894,0.00578245,0.01974683,-0.002627724315971136,0.007644380442798138,2.027712345123291,1016.2798,
2021.02.11 16:24:40,34.0,25.0,-27.599998,-13.44,-41.64,0.047885496,0.083799616,10.1541195,-0.020964894,0.007615046,0.014859908,-0.008252492174506187,-0.004715833812952042,2.0165722370147705,1016.2798,
2021.02.11 16:24:41,34.0,25.0,-27.599998,-13.5,-41.34,-0.11971374,0.090982445,10.0368,0.013243559,2.846632E-4,-0.004076915,-0.009063992649316788,0.011926914565265179,2.0079665184020996,1016.2766,
2021.02.11 16:24:41,34.0,25.0,-27.9,-13.62,-41.579998,-0.18675344,0.028731298,9.869201,0.007745771,2.846632E-4,-0.004076915,-0.0029106787405908108,0.018920596688985825,2.010730743408203,1016.2766,
2021.02.11 16:24:41,34.0,25.0,-27.96,-14.16,-42.0,-0.21069619,0.047885496,10.115811,-0.004471534,0.024719272,0.005086064,-0.0047326660715043545,0.02082539163529873,2.021867275238037,1016.27734,
2021.02.11 16:24:41,34.0,25.0,-28.199999,-14.46,-41.879997,-0.062251143,0.035914123,10.072714,0.0053023105,2.846632E-4,0.016692502,-0.0035654029343277216,0.006180097348988056,2.0367484092712402,1016.2864,
2021.02.11 16:24:41,34.0,25.0,-28.199999,-14.34,-42.0,-0.016759925,0.03351985,9.996098,0.018741347,0.0015063937,0.0056969295,-0.003353276289999485,0.001676645246334374,2.0362548828125,1016.2864,
