Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure,
2021.02.13 18:50:46,45.0,20.0,24.201096,-32.092537,-39.010605,0.19980812,0.37499055,9.772816,0.035846464,-0.054129984,0.031350717,-0.03834395855665207,-0.020442448556423187,-2.45658802986145,1013.7122,
2021.02.13 18:50:46,45.0,20.0,23.560883,-34.414295,-39.129074,0.015305609,0.3783706,9.6612215,-0.005973271,0.025226928,4.529471E-4,-0.039143793284893036,-0.0015842298744246364,-2.5182716846466064,1013.7131,
2021.02.13 18:50:46,45.0,20.0,24.329544,-33.512466,-39.227478,0.16640408,0.34650102,9.882785,-0.03112934,0.0016655566,0.02624971,-0.03504175320267677,-0.01683618128299713,-2.48064923286438,1013.7131,
2021.02.13 18:50:46,45.0,20.0,24.252594,-34.332977,-39.490356,0.14938514,0.31952712,9.735288,0.004414196,0.010607444,0.009627665,-0.032805901020765305,-0.015343503095209599,-2.4965054988861084,1013.71313,
2021.02.13 18:50:46,45.0,20.0,23.486977,-33.47485,-39.390472,0.08388627,0.31211278,9.780375,-0.0049155485,0.0136308465,-0.0011931342,-0.03190014883875847,-0.008576790802180767,-2.5047214031219482,1013.71313,
2021.02.13 18:50:46,45.0,20.0,24.559929,-34.364735,-40.30236,0.08957398,0.3526288,9.80453,-0.010480775,-0.01455222,0.011856746,-0.03594890981912613,-0.009135724045336246,-2.493237018585205,1013.7135,
2021.02.13 18:50:46,45.0,20.0,23.3833,-34.87369,-40.58423,0.16826789,0.3201842,9.83377,0.0041339886,0.009978449,0.005749519,-0.032543402165174484,-0.01710955984890461,-2.5191473960876465,1013.71405,
2021.02.13 18:50:47,45.0,20.0,22.335716,-33.489315,-41.49037,0.09683037,0.326424,9.805301,0.025162447,0.0010666945,-0.020449668,-0.03327665105462074,-0.009874987415969372,-2.5251212120056152,1013.71423,
2021.02.13 18:50:47,45.0,20.0,22.81913,-33.28481,-40.805916,0.10442489,0.30793235,9.615303,0.005684892,-0.025977813,-0.006851851,-0.03201240673661232,-0.010859853588044643,-2.512587070465088,1013.7147,
2021.02.13 18:50:47,45.0,20.0,23.218597,-32.638226,-40.769363,0.14138673,0.34500834,9.826472,-0.01806448,-0.010233506,-0.0053270757,-0.03509204462170601,-0.014387357980012894,-2.489875316619873,1013.7149,
