Time,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.12 16:41:30,33.49266,-5.636812,-49.14711,-0.21742249,1.1796551,10.627241,0.25494075,-0.20301458,0.26130712,-0.110527426,0.020456124,-1.574088573,1014.4777
2021.02.12 16:41:30,34.61213,-5.7729626,-50.149704,0.07463561,1.2448119,9.605175,0.11665112,-0.06952499,0.1836829,-0.128875867,-0.007770198,-1.551217437,1014.4871
2021.02.12 16:41:30,34.529694,-7.953639,-48.936287,-0.37726963,1.9564152,9.5432005,-0.017710263,0.005890182,0.031626064,-0.202050969,0.039512247,-1.500457287,1014.4871
2021.02.12 16:41:30,34.6025,-8.903772,-49.423477,-0.3205267,1.9996419,9.480533,-0.03545974,0.07380518,0.009318819,-0.207758665,0.033796061,-1.518660426,1014.4871
2021.02.12 16:41:31,35.993332,-8.198785,-50.149635,-0.06856939,1.6244621,8.9927635,-0.022840481,0.07531025,0.094993256,-0.178708702,0.007624805,-1.545672059,1014.4865
2021.02.12 16:41:31,36.27082,-6.8596964,-50.054497,-0.044472437,1.7706004,9.086098,-0.13126005,0.07657639,0.073578365,-0.192454994,0.00489452,-1.491169333,1014.48645
2021.02.12 16:41:31,36.784912,-6.921672,-48.84133,-0.18747723,2.0576546,9.319771,-0.1470568,-0.007213593,-0.07098866,-0.21725522,0.020113364,-1.46154964,1014.48645
2021.02.12 16:41:31,34.88775,-5.7869215,-51.434174,-0.030029833,1.990234,10.036229,-0.12912278,-0.09825988,-0.124939255,-0.195764318,0.002992134,-1.446244359,1014.48645
2021.02.12 16:41:31,35.327675,-5.317233,-50.455482,-0.016109662,1.918801,11.218295,0.14258453,-0.16896044,-0.15583107,-0.169402659,0.001436016,-1.478199124,1014.4865
2021.02.12 16:41:31,34.202194,-6.4496336,-50.40184,0.3020522,1.0868745,10.263211,0.29281354,-0.11059119,-0.15760739,-0.105461478,-0.029422082,-1.604884624,1014.48785
2021.02.12 16:41:31,34.706238,-7.4029922,-50.824677,0.029899975,0.93646973,9.585052,0.12781271,0.016253572,-0.14538269,-0.097391494,-0.003119428,-1.640564442,1014.488
2021.02.12 16:41:31,34.699883,-6.1600723,-51.579628,0.12741496,0.5324572,9.476859,0.009944989,-0.1537959,-0.15825981,-0.056120913,-0.013444041,-1.663314939,1014.48895
2021.02.12 16:41:31,33.920822,-6.674939,-51.650566,0.5975704,0.11585077,9.478211,-0.040526308,0.039558813,-0.13017634,-0.012198026,-0.062963411,-1.733000875,1014.48895
2021.02.12 16:41:31,34.99489,-6.4970856,-51.342644,0.40581012,0.48871556,8.958338,0.13261612,0.07587506,-0.26352376,-0.054444518,-0.045268763,-1.671906948,1014.48895
2021.02.12 16:41:31,36.351242,-5.540698,-49.553825,0.4188324,0.70119447,9.902041,-0.043435063,0.009552834,-0.02677367,-0.070632175,-0.042272381,-1.626481414,1014.48895
