Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure,
2021.01.10 21:40:55,71.0,24.0,29.939999,-2.1599998,-29.939999,-0.6105401,1.0750294,9.9889145,-0.07197703,-0.06730208,0.03249009,-0.10701141506433487,0.061045821756124496,-1.5266551971435547,1021.15674,
2021.01.10 21:40:55,71.0,24.0,30.119999,-2.04,-30.119999,-0.53392327,0.9696813,9.699207,0.10456303,-0.10517572,0.026992302,-0.099494569003582,0.05499263107776642,-1.5313414335250854,1021.15967,
2021.01.10 21:40:55,71.0,24.0,31.14,-2.46,-31.38,-0.5219519,1.0199611,9.979338,0.051417753,-0.07951938,0.04898345,-0.10171554237604141,0.052255645394325256,-1.5402593612670898,1021.15625,
2021.01.10 21:40:55,71.0,24.0,31.26,-3.1799998,-32.28,-0.53871185,1.0822122,9.950606,-0.0035601228,-0.05264131,0.0025576928,-0.10817544907331467,0.05408579483628273,-1.5537959337234497,1021.15625,
2021.01.10 21:40:55,71.0,24.0,32.16,-3.48,-33.3,-0.44533512,1.1372806,9.885961,-0.020053484,-0.075243324,0.0068337494,-0.11442144960165024,0.04501679539680481,-1.554275393486023,1021.15283,
2021.01.10 21:40:55,71.0,24.0,33.239998,-4.08,-34.2,-0.679974,1.0774237,9.828498,0.0019376645,-0.0031612278,-0.026152974,-0.1089281290769577,0.06907385587692261,-1.5739552974700928,1021.15283,
2021.01.10 21:40:55,71.0,24.0,33.239998,-3.9599998,-33.6,-0.42139238,1.0127783,9.799767,-0.023107812,0.007223482,-0.0059944205,-0.10288717597723007,0.04297377169132233,-1.5816460847854614,1021.1516,
2021.01.10 21:40:55,71.0,24.0,33.54,-3.8999999,-33.78,-0.27294734,1.0510867,10.022434,0.005602856,0.013332134,0.015385863,-0.10445298254489899,0.02722690813243389,-1.5788567066192627,1021.1631,
2021.01.10 21:40:55,71.0,24.0,33.78,-4.08,-33.899998,-0.39266106,0.9912298,9.957788,-0.06403578,-0.0043829577,0.011109806,-0.09913977980613708,0.03941214084625244,-1.588546872138977,1021.1631,
2021.01.10 21:40:55,71.0,24.0,33.36,-3.78,-33.54,-0.29928434,0.82602483,9.981731,-0.07686395,-0.037369683,-0.021266052,-0.08252861350774765,0.029974229633808136,-1.599270224571228,1021.16113,
2021.01.10 21:40:55,71.0,24.0,33.3,-3.8999999,-33.719997,-0.3519584,0.79250497,9.883567,-0.10618549,-0.09051496,-0.0292073,-0.07996244728565216,0.03559542074799538,-1.605108380317688,1021.16113,
2021.01.10 21:40:55,71.0,24.0,33.3,-3.48,-33.66,-0.3232271,0.7039168,10.3193245,-0.07625309,0.03165809,-0.060972296,-0.06807466596364975,0.03131226822733879,-1.605301022529602,1021.16064,
