Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2018.12.18 19:40:38,72,24,34.06067,8.26569,-26.96686,0.3195,0.80183,9.81223,-0.04659,-0.06308,0.0867,281.65765,-2.86832,0.81676,0.0983
2018.12.18 19:40:38,72,24,34.89532,7.9895,-26.94397,0.02701,0.25676,10.157,-0.0061,0.01788,0.08456,281.57376,-2.44536,0.95054,0.0983
2018.12.18 19:40:38,72,24,34.37347,8.07343,-26.9516,0.21216,0.38007,10.06282,-0.03699,0.00298,0.01852,281.53549,-2.28222,0.97715,0.0983
2018.12.18 19:40:38,72,24,34.30786,8.81653,-27.02026,0.08647,0.4012,9.91876,0.01094,0.04132,0.02385,281.69849,-2.35355,0.70967,0.0983
2018.12.18 19:40:39,72,24,35.17914,7.52716,-26.58539,0.1563,0.33377,10.1566,0.04396,0.07434,-0.04114,281.9715,-2.53415,0.37169,0.0983
2018.12.18 19:40:39,72,24,35.26611,8.18024,-26.31989,-0.1769,0.46825,9.87807,0.01414,0.06902,-0.0912,282.50406,-2.66604,0.08187,0.0983
2018.12.18 19:40:39,72,24,34.99298,7.88116,-25.76752,-0.11624,0.08957,10.03409,0.01094,0.01682,0.04303,282.66376,-2.74905,-0.23811,0.0983
2018.12.18 19:40:39,72,24,34.48181,8.3313,-26.49994,-0.03683,0.41557,10.18573,0.07166,0.05197,-0.0145,282.72882,-2.91014,-0.46288,0.0983
2018.12.18 19:40:39,72,24,35.57587,8.71429,-26.17798,0.02182,0.10751,10.02171,-0.16696,-0.03218,0.00148,283.06488,-2.23385,-0.20131,0.0983
2018.12.18 19:40:39,72,24,34.51996,8.03986,-25.45471,-0.10107,0.71645,9.26595,-0.07321,0.06902,-0.11996,283.33984,-1.81044,-0.39436,0.0983
2018.12.18 19:40:39,72,24,35.08453,9.20868,-25.91858,-0.23515,0.1562,10.50136,-0.01994,0.07115,-0.04433,283.84329,-1.60342,-0.7735,0.0983
2018.12.18 19:40:39,72,24,36.19995,8.84857,-26.00555,-0.08672,0.04846,9.87328,-0.00078,0.00084,0.00148,283.86115,-1.69226,-0.81848,0.0983
