Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.15 08:14:15,11,19,30.603035,-43.829716,-29.061945,-0.32201135,0.76297,10.15446,0.04077217,0.016732309,-0.001029489,-0.074957989,0.031700697,-2.520494461,999.1012
2021.02.15 08:14:15,11,19,31.805641,-44.323975,-28.091223,-0.15090765,0.59211653,9.257943,0.04228727,0.09096541,0.021487955,-0.063862219,0.016298901,-2.505106926,999.11017
2021.02.15 08:14:15,11,19,31.574463,-44.27012,-28.423468,-0.20412697,0.33385885,9.70674,-0.11602005,0.03451647,-0.015042635,-0.034373391,0.021026306,-2.520105124,999.11017
2021.02.15 08:14:15,11,19,30.917633,-46.018345,-28.51237,-0.42369422,0.6837837,9.914517,-0.005387668,0.020045994,-0.029245453,-0.068796292,0.042708743,-2.546806574,999.11017
2021.02.15 08:14:15,11,19,32.200836,-43.87182,-28.405783,-0.16041224,0.5180961,9.768803,0.038905375,0.06011237,0.03249765,-0.052979011,0.016419394,-2.497767448,999.11017
2021.02.15 08:14:15,11,19,31.00724,-44.386684,-28.662195,-0.22314239,0.5071618,9.775772,0.05354426,-0.016015006,-0.011170086,-0.051819518,0.022822099,-2.524922371,999.11017
2021.02.15 08:14:15,11,19,31.10595,-44.195965,-28.746614,-0.35509706,0.5992279,9.445475,-0.033339135,0.001722249,-0.02972457,-0.063311234,0.037576713,-2.523703814,999.11017
2021.02.15 08:14:15,11,19,31.377037,-43.800606,-28.95688,-0.5299798,0.7400258,9.807526,-0.07998507,-0.03392639,-0.029895764,-0.075202875,0.05398557,-2.5179317,999.11017
2021.02.15 08:14:15,11,19,31.94986,-44.575798,-28.491598,-0.47777227,0.7050045,9.837756,-0.04092764,-0.04703336,0.018518822,-0.071456909,0.048527036,-2.516635418,999.11017
2021.02.15 08:14:15,11,19,31.661514,-44.58304,-27.4919,-0.30986786,0.57606024,9.472579,-0.06473711,-0.036855847,0.029392183,-0.060706262,0.032700431,-2.518331289,999.11017
2021.02.15 08:14:16,11,19,31.493202,-44.63935,-28.1569,-0.13924848,0.48562574,9.811821,-0.08426546,-5.06E-04,-0.00286117,-0.049448621,0.014190957,-2.517458439,999.11017
2021.02.15 08:14:16,11,19,31.517052,-43.319584,-28.94966,-0.23897393,0.59204787,10.013004,-0.03765278,0.019351503,-0.04226134,-0.059042361,0.023861825,-2.502759933,999.11017
2021.02.15 08:14:16,11,19,31.146576,-43.2408,-28.834063,-0.37535742,0.5870415,10.028801,0.056700103,-0.005803048,-0.052570395,-0.058428023,0.037410483,-2.513976812,999.11017
2021.02.15 08:14:16,11,19,30.571747,-44.495182,-29.65528,-0.29083017,0.5511937,9.572349,0.08415124,-0.003691072,-0.04981579,-0.05749188,0.030372977,-2.534154177,999.11
2021.02.15 08:14:16,11,19,31.162552,-43.44791,-29.266054,-0.21215828,0.5573471,9.675839,0.019625092,-0.007760796,-0.0377592,-0.057524562,0.021923089,-2.509361982,999.1097
2021.02.15 08:14:16,11,19,30.845856,-44.251728,-29.459139,-0.22665195,0.5160138,9.933513,0.059849046,-0.014721755,-0.06447826,-0.051886629,0.02281294,-2.525751352,999.1097
2021.02.15 08:14:16,11,19,32.301544,-43.3006,-29.027552,-0.46170557,0.6546164,9.651071,0.06837369,-0.02312222,-0.049204953,-0.067647509,0.04780338,-2.497709513,999.1096
2021.02.15 08:14:16,11,19,32.541855,-43.81557,-28.010534,-0.43822655,0.6420032,9.663815,0.035534106,-0.0172295,-0.003708038,-0.066268355,0.045316115,-2.49942708,999.1096
2021.02.15 08:14:16,11,19,31.701118,-43.728565,-28.695066,-0.33427966,0.59398216,9.830045,0.033603102,-0.024481414,0.00981237,-0.06031701,0.033992816,-2.508631706,999.1096
2021.02.15 08:14:16,11,19,31.496704,-43.577137,-28.760355,-0.3019104,0.62467897,9.628234,0.050798733,-0.026935695,0.003030614,-0.064757362,0.031346507,-2.507261038,999.1096
2021.02.15 08:14:16,11,19,31.384132,-43.54241,-28.104265,-0.27359882,0.65288657,9.593971,0.006451254,-0.009770904,0.013835112,-0.06791947,0.02851006,-2.506411076,999.1091
2021.02.15 08:14:16,11,19,31.402412,-43.917606,-28.302774,-0.16380146,0.68253666,9.720004,-0.028111488,0.002948512,0.001323384,-0.070094801,0.016850401,-2.504585505,999.10864
2021.02.15 08:14:16,11,19,31.21476,-43.92485,-28.380987,-0.093972184,0.7334568,9.75351,-0.010022879,-0.010552744,-0.026894722,-0.075054519,0.009634405,-2.502687454,999.1082
2021.02.15 08:14:16,11,19,31.254883,-43.800583,-28.382074,-0.14877371,0.7428208,9.780285,-0.021067612,-0.005610698,-0.0377183,-0.075796559,0.015210421,-2.502701283,999.1082
2021.02.15 08:14:16,11,19,31.322151,-43.496407,-28.283484,-0.20368679,0.64359665,9.833938,0.023494415,-0.014885124,-0.05607742,-0.065339312,0.020709677,-2.50438714,999.1082
2021.02.15 08:14:17,11,19,31.171478,-44.627213,-28.742674,-0.31562614,0.68859196,9.611149,-5.82E-04,-0.00486461,-0.04355862,-0.071484514,0.032827787,-2.522376537,999.1082
2021.02.15 08:14:17,11,19,32.004227,-43.91579,-28.119165,-0.2760884,0.6448856,9.647103,-0.022911474,0.008195774,-0.01768997,-0.066721044,0.028610975,-2.501547337,999.1082
2021.02.15 08:14:17,11,19,32.551308,-44.075554,-28.671576,-0.3288649,0.69734484,9.787583,-0.042686675,0.013686647,-0.00215585,-0.071087733,0.033587579,-2.495319128,999.1082
2021.02.15 08:14:17,11,19,31.633698,-43.449924,-28.234552,-0.27780983,0.72531104,9.837987,-0.008345035,0.011285775,0.029422611,-0.073563196,0.028230982,-2.499183655,999.1082
