Time,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.12 16:19:25,12.966034,-40.984035,-34.198982,-0.19861698,1.2412345,9.616757,-0.10607692,0.15963519,-0.046280134,-0.128333241,0.020650281,-2.815423965,1013.68164
2021.02.12 16:19:25,14.41227,-40.590317,-33.837006,0.041728545,1.0173548,9.45124,-0.010530775,-0.14982924,0.07627002,-0.107228555,-0.004415111,-2.764270782,1013.68164
2021.02.12 16:19:25,13.38176,-40.124165,-34.231247,0.2442618,1.2609043,9.65007,-0.12376623,-0.13033757,-0.045551766,-0.129885495,-0.025306515,-2.759029388,1013.6811
2021.02.12 16:19:25,13.712059,-39.56287,-34.002914,-0.49029732,1.4518503,9.714015,-0.052668747,-0.015645858,-0.06297515,-0.148175284,0.050430395,-2.802934647,1013.68066
2021.02.12 16:19:25,13.839485,-40.351616,-34.980988,-0.30497777,1.6048776,9.410743,-0.15418723,0.028770119,-0.069651954,-0.168824837,0.032396071,-2.782468081,1013.6806
2021.02.12 16:19:26,13.555374,-39.828465,-33.524277,-0.58369285,1.6063133,9.707867,-0.10470092,-0.062382784,-0.06533987,-0.163689047,0.06005346,-2.812328339,1013.6804
2021.02.12 16:19:26,13.7765045,-38.46609,-34.574524,-0.3012978,1.3980532,9.643932,-0.07248774,-0.13806252,0.04870876,-0.143894985,0.031232057,-2.774996758,1013.68036
2021.02.12 16:19:26,13.063461,-38.644485,-34.61136,-0.3162048,1.5072565,9.283127,0.12563232,-0.06759309,0.1684008,-0.160868838,0.03404915,-2.791540146,1013.68036
2021.02.12 16:19:26,12.634804,-37.962193,-34.354546,7.48E-04,1.7900063,9.404819,-0.028867014,-0.08077455,0.13884532,-0.188079104,-7.95E-05,-2.753022194,1013.68036
2021.02.12 16:19:26,12.468475,-37.2366,-34.48384,0.06673875,1.9262527,10.267615,0.003197926,-0.1342278,0.14900132,-0.185445249,-0.006499835,-2.744378567,1013.68036
2021.02.12 16:19:26,11.842369,-37.713703,-33.58204,0.6273101,2.1289177,9.900226,-0.009275144,-0.13172053,0.10586753,-0.211400419,-0.063278615,-2.70653224,1013.68036
2021.02.12 16:19:26,13.076118,-39.366074,-35.553413,0.7026947,1.8669175,10.407521,-0.11266735,0.016039636,-0.1428952,-0.177099034,-0.067415655,-2.699899912,1013.68036
2021.02.12 16:19:26,12.568573,-37.702595,-35.31642,0.9844386,1.0643908,10.607427,-0.22868423,-0.006546088,-0.41476324,-0.099584058,-0.092541464,-2.708613157,1013.68036
2021.02.12 16:19:26,13.643898,-38.52076,-35.457344,0.34464717,0.26581272,10.520521,0.047609203,-0.11607261,-0.41821158,-0.025247205,-0.032747805,-2.766885519,1013.6804
2021.02.12 16:19:26,13.937462,-37.950455,-34.193275,0.14747113,-0.0335311,9.546242,0.11975685,-0.002217041,-0.35935667,0.003512059,-0.015446854,-2.778502226,1013.68066
2021.02.12 16:19:26,14.796623,-38.524445,-35.088913,0.5745015,0.047855567,9.526913,0.15677567,0.048738927,-0.14887989,-0.005014047,-0.060230073,-2.726939678,1013.68164
2021.02.12 16:19:26,15.773613,-38.403454,-34.387703,0.6236141,0.7305648,9.796928,0.11769059,0.03668236,-0.13834432,-0.074283242,-0.063568279,-2.677637815,1013.68164
2021.02.12 16:19:26,15.165222,-37.983955,-32.75387,0.73980856,0.9351087,8.808752,0.25594538,0.04180643,0.012118742,-0.105392382,-0.083788991,-2.663737774,1013.6819
