Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.11 15:25:24,52,24,25.56,1.26,-31.32,-0.34477556,0.36871833,9.043176,0.02750604,0.046358563,-0.07937888,-0.040720981,0.038107038,-1.465524197,1017.364
2021.02.11 15:25:24,52,24,25.38,1.0799999,-30.9,-0.15562786,0.16759923,9.500483,-0.040300004,-0.090475254,0.014694364,-0.017636934,0.016379584,-1.505268574,1017.3696
2021.02.11 15:25:24,52,24,25.26,1.0799999,-30.48,0.36871833,0.54828894,9.727939,-0.060458552,-0.0544342,0.19062355,-0.056262415,-0.037884891,-1.467468143,1017.3838
2021.02.11 15:25:24,52,24,24.9,1.0799999,-30.599998,0.61293435,0.8643332,9.701602,-0.06473461,0.006041457,0.18329316,-0.088681318,-0.063094817,-1.435649633,1017.3838
2021.02.11 15:25:24,52,24,24.539999,0.9,-30.779999,0.44533512,0.6703969,9.914692,-0.033580482,5.44E-04,0.054400604,-0.067445956,-0.044886518,-1.459426403,1017.3789
2021.02.11 15:25:24,52,24,24.84,0.96,-30.72,0.19393626,0.44533512,9.534002,0.006125757,0.023145683,0.015305229,-0.04666663,-0.020338731,-1.478046536,1017.3789
2021.02.11 15:25:24,52,24,24.96,1.0799999,-31.08,0.16041641,0.2681588,9.646533,-0.015865391,0.001154535,0.015916094,-0.027787467,-0.016627904,-1.49511838,1017.37524
2021.02.11 15:25:25,52,24,24.72,1.14,-31.199999,0.2681588,0.43096948,9.5794935,-0.019530585,0.015204436,0.03485292,-0.044940855,-0.027985696,-1.473040938,1017.375
2021.02.11 15:25:25,52,24,24.72,1.0799999,-31.38,0.28970724,0.4956149,9.993703,-0.050684713,-0.008619309,0.018359555,-0.049531344,-0.028980864,-1.469801307,1017.375
2021.02.11 15:25:25,52,24,24.6,0.71999997,-31.56,0.009577099,0.67757976,9.323306,-0.005480683,0.05674327,0.017137825,-0.072548322,-0.001027221,-1.449446797,1017.37744
2021.02.11 15:25:25,52,24,24.539999,0.84,-31.26,-0.08140534,0.3232271,9.268238,0.022008253,0.021313088,6.44E-04,-0.034859236,0.008783033,-1.491159678,1017.37744
2021.02.11 15:25:25,52,24,24.96,0.9,-31.08,-0.007182824,0.2681588,10.008069,-0.047630385,-0.005564983,0.007974846,-0.026787844,7.18E-04,-1.501429677,1017.38525
2021.02.11 15:25:25,52,24,25.26,0.96,-30.9,0.23224466,0.6081458,9.5244255,-0.005480683,0.066517115,0.070893966,-0.063745707,-0.024379281,-1.46024847,1017.38086
2021.02.11 15:25:25,52,24,25.32,1.38,-30.84,0.2753416,0.50758624,9.998491,-0.006091549,0.018869627,0.03851811,-0.050703548,-0.027531356,-1.46018672,1017.38086
2021.02.11 15:25:25,52,24,25.14,1.14,-31.32,0.13647367,0.4166038,9.624985,0.02750604,0.004819727,0.014694364,-0.043252237,-0.014178155,-1.47424531,1017.3745
2021.02.11 15:25:25,52,24,25.5,1.14,-30.96,-0.028731298,0.32083282,9.598648,0.020786522,-0.01472796,0.005531385,-0.033412203,0.002993256,-1.485353708,1017.3745
2021.02.11 15:25:25,52,24,25.8,1.02,-30.9,0.03351985,0.29689008,9.553157,0.003682296,-0.01472796,0.03057686,-0.031067504,-0.003508758,-1.494654536,1017.37524
2021.02.11 15:25:25,52,24,25.8,0.9,-30.72,0.21787901,0.50998056,9.574705,0.00307143,-0.042216897,0.050124545,-0.053199288,-0.022751762,-1.476684928,1017.3696
2021.02.11 15:25:25,52,24,26.099998,0.84,-30.48,0.20351335,0.4956149,9.665688,-0.017087122,-0.02755613,0.024468208,-0.051219501,-0.021052126,-1.482348561,1017.3696
2021.02.11 15:25:25,52,24,25.56,0.78,-30.66,0.11013664,0.4836435,9.617802,-0.018919718,-0.010451905,-0.003020729,-0.050240677,-0.011450832,-1.482106328,1017.3667
2021.02.11 15:25:25,52,24,25.439999,0.9,-31.199999,0.098165266,0.44054657,9.715967,-0.024417505,-0.015338826,-0.031731397,-0.04530919,-0.010103156,-1.481705546,1017.3667
2021.02.11 15:25:25,52,24,25.74,0.96,-31.14,0.04070267,0.4166038,9.670476,-0.02502837,-0.012895366,-0.035396587,-0.043052964,-0.004208938,-1.482329845,1017.3677
2021.02.11 15:25:25,52,24,25.56,0.9,-31.38,0.18196489,0.4764607,9.620196,-0.005480683,-0.009841039,-0.021957552,-0.049477853,-0.018912628,-1.478258252,1017.3777
2021.02.11 15:25:25,52,24,25.8,1.14,-31.26,0.035914123,0.38787252,9.703996,-0.015254527,-0.011673635,-0.042116106,-0.039948851,-0.003700946,-1.479073286,1017.3777
2021.02.11 15:25:26,52,24,25.5,1.4399999,-30.96,0.071828246,0.4166038,9.663293,0.006736622,-0.004954117,-0.027455337,-0.043084122,-0.007432966,-1.463783622,1017.3789
2021.02.11 15:25:26,52,24,25.26,1.56,-31.199999,0.035914123,0.46209505,9.672871,-0.004869818,-0.016560556,-0.028066205,-0.047735658,-0.003712854,-1.45146668,1017.3789
2021.02.11 15:25:26,52,24,25.32,1.68,-31.08,0.06943397,0.38787252,9.62259,0.024451714,0.004208861,-0.00668592,-0.04028568,-0.0072156,-1.456860662,1017.37573
2021.02.11 15:25:26,52,24,25.26,1.74,-31.199999,0.062251143,0.37590113,9.696813,0.006736622,-0.001899791,-0.001188133,-0.038745232,-0.006419665,-1.455792904,1017.3762
2021.02.11 15:25:26,52,24,25.32,1.38,-31.26,0.18196489,0.41181526,9.557945,0.010401813,0.007874053,0.005531385,-0.043051746,-0.019035777,-1.466846943,1017.3762
2021.02.11 15:25:26,52,24,25.439999,1.0799999,-31.199999,0.12929083,0.42378664,9.553157,-0.003037222,0.006652322,3.36E-05,-0.044327781,-0.013533007,-1.476485252,1017.3718
2021.02.11 15:25:26,52,24,25.26,1.0799999,-31.08,0.19633053,0.41420954,9.718362,-0.00853501,-0.009841039,6.44E-04,-0.042586874,-0.020199271,-1.479091763,1017.3718
2021.02.11 15:25:26,52,24,25.199999,0.84,-31.439999,0.2083019,0.44772938,9.672871,0.003682296,-0.004954117,-0.010351111,-0.046243411,-0.021531325,-1.48339045,1017.3733
2021.02.11 15:25:26,52,24,25.32,0.84,-31.199999,0.13168511,0.3902668,9.632168,-0.001204626,0.005430592,-0.020124957,-0.0404911,-0.013670537,-1.489861488,1017.37427
2021.02.11 15:25:26,52,24,25.08,1.26,-31.08,0.07901107,0.40223816,9.6585045,-0.014643662,-0.003121522,-0.025622744,-0.04162056,-0.008180283,-1.470729709,1017.37427
2021.02.11 15:25:26,52,24,25.08,0.96,-31.019999,0.047885496,0.45491222,9.577099,-0.013421931,-0.009230174,-0.016459765,-0.04746373,-0.004999958,-1.475003839,1017.37427
2021.02.11 15:25:26,52,24,25.08,1.02,-30.84,0.05985687,0.32083282,9.72315,-0.013421931,-0.015949693,0.002477059,-0.032984201,-0.006156041,-1.490579724,1017.37427
2021.02.11 15:25:26,52,24,25.26,1.14,-30.72,0.0670397,0.45012367,9.5794935,-0.010367605,0.004208861,0.01774869,-0.046952572,-0.006998137,-1.470162749,1017.38086
2021.02.11 15:25:26,52,24,25.32,1.0799999,-30.66,0.09577099,0.39505535,9.821315,-0.02380664,-0.009230174,0.015916094,-0.040200699,-0.009751032,-1.481202006,1017.37646
2021.02.11 15:25:26,52,24,25.8,1.56,-30.359999,0.16281068,0.3974496,9.641745,-0.009145874,-0.003732387,0.01897042,-0.041192565,-0.016884414,-1.465112925,1017.37646
2021.02.11 15:25:26,52,24,25.68,1.5,-30.179998,0.20351335,0.44294083,9.61062,-0.001204626,-0.009841039,0.019581286,-0.046045788,-0.021172719,-1.462446332,1017.3755
2021.02.11 15:25:27,52,24,25.199999,1.5,-30.42,0.08140534,0.3519584,9.668081,-0.011589335,-6.72E-05,0.004920519,-0.036386807,-0.008419811,-1.469091177,1017.3755
2021.02.11 15:25:27,52,24,24.96,1.0799999,-30.66,0.12210801,0.38787252,9.670476,-0.007924144,-0.003732387,0.008585712,-0.040084258,-0.012626216,-1.480490327,1017.3777
2021.02.11 15:25:27,52,24,24.84,1.0799999,-31.019999,0.13647367,0.37590113,9.627379,0.006125757,-0.019004017,0.012250902,-0.039021272,-0.014174629,-1.481018305,1017.3845
2021.02.11 15:25:27,52,24,24.9,1.14,-31.199999,0.105348095,0.35674694,9.727939,-0.002426357,-0.02144748,0.008585712,-0.036653832,-0.010829014,-1.480984926,1017.3845
2021.02.11 15:25:27,52,24,25.56,0.96,-31.26,0.11492519,0.39505535,9.665688,-0.010367605,0.001154535,0.010418306,-0.040846314,-0.011889457,-1.485266447,1017.3884
2021.02.11 15:25:27,52,24,25.74,1.02,-31.08,0.11013664,0.35914123,9.744699,-0.001204626,-0.006786712,0.007974846,-0.036836013,-0.01130173,-1.488454819,1017.3884
2021.02.11 15:25:27,52,24,25.38,1.0799999,-31.14,0.1699935,0.36632404,9.543579,-0.005480683,-0.006786712,0.004309654,-0.03835943,-0.017810458,-1.484017015,1017.38477
2021.02.11 15:25:27,52,24,25.38,1.0799999,-31.019999,0.13886794,0.38787252,9.818921,-0.004869818,-0.008008444,0.011029172,-0.039478086,-0.01414195,-1.482355833,1017.38477
2021.02.11 15:25:27,52,24,25.019999,1.3199999,-30.84,0.12689656,0.3902668,9.840469,-0.012811066,-0.003732387,0.00736398,-0.039635301,-0.012894662,-1.471651554,1017.38477
2021.02.11 15:25:27,52,24,25.199999,1.38,-31.08,0.16281068,0.35674694,9.663293,0.005514892,-6.72E-05,0.011640037,-0.036895748,-0.01684677,-1.473526597,1017.3867
2021.02.11 15:25:27,52,24,25.199999,1.38,-31.199999,0.17717634,0.43575802,9.61062,0.003682296,-0.01106277,0.009196576,-0.045302585,-0.018433386,-1.463711262,1017.3867
2021.02.11 15:25:27,52,24,25.439999,1.62,-30.96,0.15802214,0.3423813,9.730332,-0.003037222,-0.002510656,-0.003020729,-0.035167865,-0.01623873,-1.467351675,1017.3833
2021.02.11 15:25:27,52,24,25.619999,1.4399999,-31.14,0.1699935,0.41181526,9.684841,-0.004869818,-0.019004017,-0.003020729,-0.042489499,-0.017550731,-1.466366649,1017.3865
2021.02.11 15:25:27,52,24,25.08,1.68,-30.84,0.19633053,0.37350687,9.682447,0.009790948,-0.014117096,0.008585712,-0.038548633,-0.020274173,-1.460450649,1017.3865
2021.02.11 15:25:27,52,24,25.26,1.5,-30.779999,0.21548474,0.47885495,9.732727,1.71E-05,-0.005564983,0.004309654,-0.049148824,-0.022136606,-1.456299186,1017.37476
