Time,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2018.03.21 18:54:28,31.14,-4.8,-42.42,0.14845,1.13728,9.54837,0.02413,-0.12031,0.21303,268.62643,-5.1744,0.97734,1005.99048
2018.03.21 18:54:28,30.18,-5.76,-43.86,0.57223,1.40544,9.47893,-0.05223,-0.1081,0.2393,267.35303,-5.29123,1.9709,-0.05223
2018.03.21 18:54:28,30.42,-4.92,-43.32,0.32562,1.75979,9.77582,-0.17074,0.05501,0.06093,267.02896,-5.11859,1.71401,-0.17074
2018.03.21 18:54:29,29.64,-4.74,-44.34,-0.17239,1.56825,9.96018,-0.27581,0.07394,-0.07041,267.54431,-5.92233,1.31579,-0.27581
2018.03.21 18:54:29,30.18,-3.72,-43.5,-0.4621,1.80049,9.35922,-0.07728,0.05378,0.05604,267.86386,-6.88228,0.11873,-0.07728
2018.03.21 18:54:29,31.02,-3.9,-43.74,-0.27055,1.51558,9.9123,-0.06811,-0.03235,0.09086,267.97202,-7.85422,-0.78216,-0.06811
2018.03.21 18:54:29,29.4,-4.14,-43.14,-0.17478,1.68557,9.99131,0.04612,-0.12887,0.14645,267.87808,-8.18358,-0.45825,0.04612
2018.03.21 18:54:29,29.04,-3.84,-43.92,0.53392,0.85715,10.9969,-0.03268,-0.00852,0.04016,267.60266,-7.98935,0.71395,-0.03268
2018.03.21 18:54:29,29.28,-4.56,-43.62,0.98165,-0.44534,10.91071,0.0449,0.11365,-0.27627,268.56213,-7.15635,1.29946,1005.98608
2018.03.21 18:54:29,29.28,-3.96,-43.38,0.82124,0.18196,8.63854,0.21533,0.10815,-0.1712,269.80768,-6.59465,0.96926,1005.98486
2018.03.21 18:54:29,29.34,-4.74,-44.64,0.3783,0.72547,9.42387,-0.03268,-0.02685,-0.09362,270.14099,-6.34494,1.18268,1005.98486
2018.03.21 18:54:29,29.28,-3.48,-42.54,0.3759,1.18995,8.88515,0.00764,0.07089,-0.09545,270.62195,-6.20897,1.21415,1005.98413
2018.03.21 18:54:30,29.52,-3.66,-42.42,0.51477,1.59219,9.45499,-0.02841,0.06356,-0.12416,271.10684,-6.90152,1.34433,-0.02841
2018.03.21 18:54:30,30,-3.18,-42.48,0.10056,1.2953,10.88198,0.02107,-0.0861,-0.11317,271.96234,-7.54087,2.07237,1005.98999
2018.03.21 18:54:30,29.76,-3.06,-44.16,0.19633,-0.23464,12.0863,-0.16952,0.06478,0.06093,272.25928,-7.05132,1.99756,1005.9856
2018.03.21 18:54:30,30.18,-3.36,-43.32,0.26337,0.39745,8.32729,0.28314,-0.06106,0.27351,272.02109,-7.27472,2.34101,0.28314
2018.03.21 18:54:30,30.36,-3.72,-43.5,-0.31844,0.59139,9.24669,-0.09438,-0.03235,0.09453,271.70135,-6.47054,1.94526,-0.09438
2018.03.21 18:54:30,29.76,-4.14,-43.14,0.03591,1.23066,8.6146,0.05956,-0.06167,0.15012,270.87808,-6.05739,0.74018,0.05956
2018.03.21 18:54:30,30.66,-4.98,-42.96,-0.16281,1.2953,10.10384,-0.0339,0.01652,-0.00993,270.65845,-6.43575,0.52291,-0.0339
2018.03.21 18:54:30,29.34,-4.5,-42.72,0.65603,0.95053,10.46298,0.20372,-0.08916,-0.01604,270.88983,-7.50613,0.72076,0.20372
2018.03.21 18:54:30,29.28,-4.38,-42.42,0.90504,0.21309,12.66332,-0.37965,0.23704,-0.29154,271.83096,-6.61433,0.2581,-0.37965
2018.03.21 18:54:31,30.3,-3.66,-41.7,0.90264,-0.07662,9.24669,0.18723,0.02324,-0.00565,272.74957,-6.5797,0.17373,0.18723
2018.03.21 18:54:31,30.6,-3.48,-41.82,-0.00479,0.42858,8.57629,0.05834,0.08677,-0.23839,273.53189,-6.15042,0.19201,0.05834
2018.03.21 18:54:31,29.94,-3.24,-41.58,0.5866,0.86194,8.78699,0.03879,-0.02746,-0.09728,273.92426,-5.51388,0.72317,1005.99194
2018.03.21 18:54:31,30.3,-1.26,-41.7,0.20591,1.50839,9.08867,-0.04673,0.00186,-0.04475,274.38391,-5.2127,1.01593,1005.99121
