Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2018.07.03 15:15:16,72,25,29.7,4.26,-41.76,0.30407,0.28252,10.1206,-0.11102,0.03008,-0.00304,280.05444,-0.19504,-0.22856,990.43066
2018.07.03 15:15:16,72,25,29.46,4.02,-41.76,-0.00479,0.02634,9.65372,-0.00962,0.03497,-0.03786,280.00598,-0.2744,-0.07193,990.43066
2018.07.03 15:15:16,72,25,31.14,3.24,-42.6,0.03352,0.14845,10.15651,-0.05787,-0.02367,-0.00548,279.95621,-0.17145,-0.03649,990.43066
2018.07.03 15:15:16,72,25,30.12,3.72,-41.52,0.01676,0.26816,9.71357,-0.00106,-0.03956,0.01651,279.55338,0.04147,-0.09931,990.43066
2018.07.03 15:15:16,72,25,30,3.84,-42.06,-0.10774,0.16999,9.96497,-0.02305,0.01786,-0.01404,279.32166,-0.13682,0.05876,990.43066
2018.07.03 15:15:16,72,25,30.3,4.08,-41.88,0.01197,0.20112,9.98891,-0.01389,0.01359,0.02078,279.00879,-0.22786,-0.18742,990.43066
2018.07.03 15:15:16,72,25,30.9,3.36,-41.34,-0.07422,0.09098,9.92906,-0.03344,0.0368,-0.01526,278.34854,-0.25313,-0.23531,990.43066
2018.07.03 15:15:16,72,25,29.76,4.02,-41.1,-0.25379,-0.06225,10.15891,-0.05665,0.02581,-0.00365,277.38452,-0.15517,-0.40642,990.43066
2018.07.03 15:15:16,72,25,30.06,4.8,-41.28,-0.02634,0.11971,9.96497,0.01115,0.0087,0.04583,277.75131,0.15496,-0.50237,990.43066
2018.07.03 15:15:17,72,25,30,4.68,-41.76,-0.05267,0.07422,10.11342,0.04536,-0.0194,-0.00304,278.02142,-0.00193,-0.40107,990.43066
2018.07.03 15:15:17,72,25,28.74,4.08,-40.2,-0.09338,0.03591,9.8716,0.03925,-0.031,-0.02137,278.77869,-0.32303,-0.25633,990.43066
2018.07.03 15:15:17,72,25,29.4,5.76,-40.14,-0.05986,0.09577,9.99849,0.0307,-0.03467,-0.02747,278.79974,-0.39135,-0.23702,990.43066
2018.07.03 15:15:17,72,25,29.16,5.1,-40.44,-0.12929,0.1652,9.83089,0.02337,0.0032,-0.0006,280.42224,-0.57257,-0.27744,990.4165
2018.07.03 15:15:17,72,25,29.04,5.1,-40.38,-0.17718,0.10056,10.04638,-0.00412,-0.00229,0.00734,279.96176,-0.57801,-0.3571,990.41724
2018.07.03 15:15:17,72,25,29.88,4.2,-41.64,-0.08141,0.17957,9.95061,-0.00717,0.01542,0.02628,279.60498,-0.62305,-0.50991,990.43066
2018.07.03 15:15:17,72,25,30.06,4.86,-41.16,-0.10295,0.14126,10.19961,-0.00778,0.00748,0.01651,279.60336,-0.58512,-0.51525,990.43066
2018.07.03 15:15:17,72,25,30.24,4.38,-40.56,-0.00958,0.20591,9.96976,0.01971,0.00687,0.01956,279.9772,-0.64649,-0.54397,990.42334
2018.07.03 15:15:17,72,25,30.3,3.78,-41.46,-0.13887,0.17718,9.94342,0.01848,0.00565,-0.01342,279.60654,-0.84541,-0.58773,990.43066
2018.07.03 15:15:18,72,25,29.94,3.96,-41.82,-0.09338,0.21309,10.17327,-0.01511,-0.01634,-0.02014,279.6123,-0.91533,-0.58959,990.43066
2018.07.03 15:15:18,72,25,29.22,4.62,-41.1,-0.08141,0.17957,9.89314,0.02398,-0.00168,-0.02198,279.58923,-1.09371,-0.55622,990.43066
2018.07.03 15:15:18,72,25,28.98,4.92,-39.9,-0.02394,0.19872,10.0368,-0.03039,-0.0249,-0.01953,280.06009,-1.05799,-0.51905,990.43066
2018.07.03 15:15:18,72,25,29.22,4.5,-40.26,-0.09817,0.31126,10.04398,0.00138,-0.00535,-0.04947,280.32379,-1.00835,-0.43981,990.43066
2018.07.03 15:15:18,72,25,29.16,4.86,-40.44,-0.19394,0.17957,9.89793,0.02276,0.00809,-0.04336,280.5498,-1.09255,-0.43265,990.43066
2018.07.03 15:15:18,72,25,29.1,4.56,-40.14,-0.13647,0.16999,9.89793,-0.00778,0.01603,-0.01831,281.5495,-1.18312,-0.54619,990.427
2018.07.03 15:15:18,72,25,28.98,4.98,-40.56,-0.07183,0.21548,9.90512,-0.00778,0.03314,0.03483,281.56677,-1.04573,-0.60014,990.42456
2018.07.03 15:15:18,72,25,29.52,5.28,-41.58,-0.1245,0.19633,9.86441,-0.00412,0.00198,0.01345,281.00708,-1.04265,-0.68863,990.43066
2018.07.03 15:15:18,72,25,28.44,5.4,-41.64,-0.19872,0.22506,10.1206,0.04109,0.05696,0.0159,281.03946,-1.00653,-0.71777,990.43066
2018.07.03 15:15:19,72,25,30.48,5.1,-41.88,-0.11253,0.21309,9.84286,0.00138,0.01481,-0.00426,281.10916,-1.21774,-0.80086,990.43066
2018.07.03 15:15:19,72,25,29.88,3.36,-40.86,0.03591,0.39745,10.04877,-0.02244,-0.0365,0.02811,280.32471,-1.25004,-0.70787,990.43066
2018.07.03 15:15:19,72,25,30.12,4.26,-42.54,-0.11732,0.15084,10.0799,-0.0029,-0.04689,-0.04519,280.55948,-1.38841,-0.52528,990.43066
2018.07.03 15:15:19,72,25,30.48,4.2,-42.3,-0.01437,0.35435,9.81653,0.01848,-0.01573,-0.01159,280.2002,-1.47775,-0.35945,990.43066
2018.07.03 15:15:19,72,25,30.12,3.66,-42.36,-0.14366,0.23703,9.98652,-0.01695,-0.02184,0.00062,279.57074,-1.42289,-0.27916,990.43066
2018.07.03 15:15:19,72,25,29.82,4.62,-42.36,-0.1245,0.24182,10.00567,-0.01572,-0.02062,0.02384,279.62396,-1.35728,-0.28187,990.43066
2018.07.03 15:15:19,72,25,29.94,4.38,-42.06,0.02634,0.17239,10.04159,-0.02428,-0.01512,0.04827,279.25009,-1.31127,-0.26453,990.43066
2018.07.03 15:15:19,72,25,30.36,3.78,-42.54,0.05507,0.19394,9.95539,-0.01084,-0.0139,0.01529,279.20206,-1.19876,-0.17232,990.43066
2018.07.03 15:15:19,72,25,31.02,3.48,-42.78,-0.08859,0.1245,10.19482,-0.03588,0.00259,-0.01404,279.0416,-1.16088,-0.09667,990.41357
2018.07.03 15:15:19,72,25,30.06,4.86,-42.12,0.03831,0.25858,9.86441,0.0252,0.01053,0.01406,279.12973,-1.16063,-0.10072,990.43066
2018.07.03 15:15:20,72,25,29.4,4.38,-41.04,-0.07662,0.17478,9.96737,0.01238,-0.00046,-0.00121,279.27826,-1.19327,-0.12821,990.42456
2018.07.03 15:15:20,72,25,28.86,4.74,-41.16,-0.02873,0.26337,9.98413,0.00382,0.01237,0.01956,280.14612,-1.20846,-0.18481,990.42798
2018.07.03 15:15:20,72,25,28.5,4.62,-40.8,-0.08141,0.20351,9.9937,-0.00167,-0.00229,0.00124,280.38162,-1.20471,-0.22084,990.43066
2018.07.03 15:15:20,72,25,29.88,4.74,-41.04,-0.04549,0.20351,9.93385,0.00382,0.0032,0.01895,280.58041,-1.23217,-0.26668,990.43066
2018.07.03 15:15:20,72,25,29.28,4.68,-40.92,-0.04789,0.26098,9.87399,-0.00351,0.00198,0.01284,280.34814,-1.22584,-0.2835,990.43066
2018.07.03 15:15:20,72,25,29.34,4.62,-40.8,0.01197,0.26816,9.9099,0.00749,0.00687,0.03361,280.10504,-1.18516,-0.27659,990.43066
2018.07.03 15:15:20,72,25,27.9,4.56,-40.92,0.13169,0.2921,10.18285,-0.0255,0.02214,0.01529,280.11932,-1.20339,-0.2782,990.43066
