Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.01.30 16:40:40,2,24,-7.08,22.439999,-41.1,6.014418,-7.0511394,1.759792,0.17979659,0.13199453,-0.12290914,0.844240606,-1.286146402,-1.53875351,1016.79126
2021.01.30 16:40:40,2,24,-6.7799997,22.199999,-41.579998,6.4765134,-7.103813,2.4972286,-0.009571647,0.019595334,-0.039220605,0.796969831,-1.202780485,-1.562789202,1016.79126
2021.01.30 16:40:40,2,24,-5.7599998,21.3,-42.54,6.5603127,-7.082265,2.3942747,-0.02606501,-0.009115332,0.022476787,0.792414665,-1.220853686,-1.551909804,1016.79126
2021.01.30 16:40:40,2,24,-5.1,20.82,-43.14,6.23948,-7.0966306,2.3463893,-0.010793378,6.59E-04,-0.03555541,0.816671729,-1.211100817,-1.578382015,1016.7991
2021.01.30 16:40:40,2,24,-4.3199997,20.22,-43.98,6.675238,-7.082265,2.6097596,0.00997604,-0.014613118,-0.00867734,0.77943331,-1.19810617,-1.563209891,1016.7883
2021.01.30 16:40:40,2,24,-3.6,20.279999,-44.579998,6.411868,-6.9673395,2.308081,0.030745458,0.023260526,-0.04594012,0.796477497,-1.225267172,-1.547115326,1016.7883
2021.01.30 16:40:40,2,24,-3.54,20.76,-44.579998,6.220326,-7.0343795,2.5475085,-0.001019534,-0.007282735,-0.034944545,0.808118999,-1.182088017,-1.57684648,1016.79224
2021.01.30 16:40:40,2,24,-3.4199998,20.939999,-45,6.60341,-6.9721284,2.2961094,0.01913902,0.001269378,-0.011120802,0.784030974,-1.236157894,-1.519855142,1016.79224
2021.01.30 16:40:40,2,24,-3.78,20.82,-44.82,6.3567996,-7.0271964,2.638491,0.002034792,-0.002395813,-0.00867734,0.795791209,-1.177369952,-1.575831175,1016.7954
2021.01.30 16:40:40,2,24,-3.9599998,20.22,-45.12,6.3400397,-7.0343795,2.3631492,0.011808636,-0.007893601,-0.025781568,0.804832995,-1.214013577,-1.571154952,1016.7937
2021.01.30 16:40:40,2,24,-3.36,19.98,-45.36,6.55313,-7.022408,2.5570855,0.003867388,-0.00545014,0.024920247,0.784547985,-1.198759556,-1.563997746,1016.7937
2021.01.30 16:40:40,2,24,-3.1799998,19.68,-45.12,6.445388,-7.022408,2.3392065,0.001423927,-0.007282735,-0.011731667,0.797333896,-1.222651839,-1.556365132,1016.79346
2021.01.30 16:40:40,2,24,-2.3999999,19.439999,-45.6,6.3927135,-7.0008597,2.4349775,-0.008349918,-0.021332636,0.014535539,0.796964705,-1.206864119,-1.561869502,1016.79346
2021.01.30 16:40:40,2,24,-1.92,19.92,-45.719997,6.6153812,-6.9888883,2.4780743,0.001423927,-0.009726197,0.009648616,0.780033171,-1.212382674,-1.532449484,1016.7849
2021.01.30 16:40:40,2,24,-2.3999999,19.8,-45.719997,6.517216,-6.9457912,2.3751206,-0.023621548,-0.012780522,-0.00745561,0.786066055,-1.22131753,-1.539507985,1016.79517
2021.01.30 16:40:41,2,24,-2.28,20.039999,-45.42,6.3759537,-7.0271964,2.439766,-0.034006257,-0.030495616,-0.005623015,0.799861729,-1.205334783,-1.551716566,1016.79517
2021.01.30 16:40:41,2,24,-2.76,20.4,-45,6.2251143,-7.0152254,2.2458298,2.02E-04,-0.03538254,0.013313809,0.814538538,-1.224559903,-1.546602488,1016.79785
