Time,X-cord,Y-cord,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure
2021.02.22 08:11:52,14,18,-4.92,26.279999,-31.5,-0.15083931,0.65363705,9.189227,0.107196465,0.090819776,-0.02814806,-0.071001664,0.016413324,0.18885684,1004.99805
2021.02.22 08:11:52,14,18,-4.7999997,26.16,-31.8,-0.15083931,0.6608198,9.797373,-0.02047437,-0.064339995,-0.02936979,-0.067338713,0.015394677,0.185171902,1004.99805
2021.02.22 08:11:52,14,18,-4.92,26.16,-32.1,-0.083799616,0.5602603,9.433443,0.03206004,-0.022801157,-0.031813253,-0.059318848,0.008883013,0.183701113,1004.9971
2021.02.22 08:11:52,14,18,-4.98,26.099998,-31.679998,-0.102953814,0.6440599,9.584282,-0.047963306,-0.05090096,-0.05502613,-0.067094855,0.01074153,0.186709821,1004.9971
2021.02.22 08:11:52,14,18,-5.22,26.099998,-31.74,-0.3902668,0.7206767,9.560339,-0.08766955,-0.109544024,-0.034867577,-0.075177252,0.040798787,0.22540085,1004.9934
2021.02.22 08:11:52,14,18,-5.2799997,26.22,-31.32,-0.18914771,0.4860378,9.996098,-0.05407196,-0.13214605,0.017666833,-0.048575807,0.018919898,0.208844244,1004.9944
2021.02.22 08:11:52,14,18,-5.64,26.16,-31.14,-0.11971374,0.52913475,9.718362,0.056494653,-0.016081639,0.024997218,-0.054389086,0.012317682,0.213285536,1004.9944
2021.02.22 08:11:52,14,18,-5.7599998,26.4,-31.619999,-0.07422252,0.5363176,9.577099,0.07909667,-1.99E-04,0.072033845,-0.055939902,0.007749846,0.210355237,1005.00244
2021.02.22 08:11:52,14,18,-5.7,26.58,-31.56,-0.002394275,0.57462597,9.61062,0.05771638,-0.002642603,0.072033845,-0.059719633,2.49E-04,0.198228806,1005.00244
2021.02.22 08:11:53,14,18,-5.64,26.519999,-32.1,0.15562786,0.6081458,9.411894,0.03083831,0.010796432,0.048210096,-0.064516112,-0.016533725,0.177118897,1004.9949
2021.02.22 08:11:53,14,18,-5.64,26.46,-32.28,0.15562786,0.72546524,9.627379,-0.0076462,0.020570276,0.03599279,-0.07520245,-0.016163725,0.175754622,1004.9956
2021.02.22 08:11:53,14,18,-5.58,26.16,-32.1,0.12689656,0.7039168,9.601042,-0.016198313,0.036452774,0.013390777,-0.073179394,-0.013216187,0.179308504,1004.9956
2021.02.22 08:11:53,14,18,-5.4,25.98,-31.74,0.16041641,0.6177229,9.61062,-0.016809179,0.0395071,0.003006068,-0.064177833,-0.016690029,0.172385067,1005.00146
2021.02.22 08:11:53,14,18,-5.58,25.98,-31.92,0.08858817,0.66800267,9.452597,-0.03880033,0.03034412,-0.013487294,-0.070548318,-0.00937156,0.185311347,1005.00146
2021.02.22 08:11:53,14,18,-5.22,25.92,-31.56,0.10055954,0.7015225,9.749487,-0.07239792,0.018126816,-0.019595945,-0.07182721,-0.010313976,0.172310457,1005.0049
2021.02.22 08:11:53,14,18,-5.58,26.16,-31.56,0.090982445,0.7446195,9.737515,-0.060180612,0.031565852,-0.02142854,-0.076317295,-0.009343226,0.183390021,1005.00635
2021.02.22 08:11:53,14,18,-5.46,26.279999,-32.04,0.17957062,0.6943397,9.775824,-0.03880033,0.021792008,-0.025093732,-0.070895217,-0.018366782,0.16932103,1005.00635
2021.02.22 08:11:53,14,18,-5.52,26.4,-31.439999,0.15562786,0.6464542,9.5794935,-0.005202739,0.020570276,-0.04952834,-0.067372106,-0.01624451,0.17418775,1005.0154
2021.02.22 08:11:53,14,18,-5.7,26.58,-31.5,0.023942748,0.6057515,9.63935,-0.018030908,0.019959413,-0.061134785,-0.062758811,-0.00248385,0.194726154,1005.0154
2021.02.22 08:11:53,14,18,-5.46,26.699999,-31.439999,0.00478855,0.6177229,9.684841,-0.011922257,0.038896233,-0.05258267,-0.063696161,-4.94E-04,0.187811524,1005.0171
2021.02.22 08:11:53,14,18,-5.8799996,26.4,-31.199999,0.047885496,0.6703969,9.79019,-0.010089662,0.018126816,-0.04586315,-0.068368852,-0.004891132,0.198509261,1005.0222
